Event,Time,V(t)_0,V(t)_1,V(t)_2,V(t)_3,V(t)_4,V(t)_5,V(t)_6,V(t)_7,V(t)_8,V(t)_9,V(t)_10,V(t)_11,V(t)_12,V(t)_13,V(t)_14,V(t)_15,V(t)_16
7,1.77589e-07,0.584421,0.245149,0.745692,-0.425499,0.75545,0.753659,-0.428427,0.630086,0.604586,0.679305,0.756528,0.565761,0.31445,0.519363,0.478155,0.466722,0.579178
7,1.77642e-07,0.585791,0.253384,0.750563,-0.411103,0.760069,0.757913,-0.428367,0.629493,0.605815,0.68188,0.762262,0.564692,0.313311,0.524255,0.479252,0.468432,0.580946
7,1.77695e-07,0.588617,0.26183,0.754784,-0.397212,0.938855,0.763334,-0.428079,0.630996,0.607822,0.683628,0.769392,0.564757,0.312619,0.528668,0.480163,0.46987,0.582523
7,1.77695e-07,0.588558,0.261828,0.754738,-0.397157,0.937891,0.763301,-0.428161,0.630931,0.607755,0.683558,0.769376,0.564758,0.312621,0.528728,0.480189,0.469901,0.582557
7,1.77696e-07,0.588499,0.261827,0.754693,-0.397102,0.936928,0.763268,-0.428242,0.630866,0.607688,0.683488,0.76936,0.564759,0.312624,0.528789,0.480215,0.469932,0.582591
7,1.77697e-07,0.588441,0.261826,0.754648,-0.397047,0.935964,0.763235,-0.428323,0.630801,0.607621,0.683418,0.769344,0.56476,0.312627,0.528849,0.480241,0.469963,0.582625
7,1.77697e-07,0.588382,0.261824,0.754603,-0.396992,0.935002,0.763202,-0.428404,0.630736,0.607554,0.683349,0.769328,0.564761,0.312629,0.52891,0.480267,0.469993,0.582659
7,1.77698e-07,0.588323,0.261823,0.754557,-0.396937,0.934039,0.763169,-0.428485,0.63067,0.607487,0.683279,0.769312,0.564762,0.312632,0.52897,0.480293,0.470024,0.582693
7,1.77698e-07,0.588265,0.261821,0.754512,-0.396882,0.933077,0.763135,-0.428566,0.630605,0.60742,0.683209,0.769296,0.564763,0.312634,0.52903,0.480319,0.470055,0.582727
7,1.77699e-07,0.588206,0.26182,0.754467,-0.396827,0.932116,0.763102,-0.428647,0.63054,0.607353,0.683139,0.76928,0.564764,0.312637,0.52909,0.480345,0.470085,0.582761
7,1.77699e-07,0.588147,0.261818,0.754422,-0.396771,0.931155,0.763069,-0.428727,0.630475,0.607286,0.683069,0.769263,0.564765,0.312639,0.52915,0.48037,0.470116,0.582795
7,1.777e-07,0.588089,0.261817,0.754376,-0.396716,0.930195,0.763035,-0.428808,0.63041,0.607219,0.683,0.769247,0.564766,0.312642,0.52921,0.480396,0.470147,0.582829
7,1.777e-07,0.58803,0.261815,0.754331,-0.396661,0.929235,0.763002,-0.428889,0.630344,0.607152,0.68293,0.769231,0.564767,0.312644,0.52927,0.480422,0.470177,0.582862
7,1.77701e-07,0.587971,0.261814,0.754286,-0.396606,0.928275,0.938855,-0.428969,0.630279,0.607085,0.68286,0.769214,0.564767,0.312647,0.52933,0.480448,0.470207,0.582896
7,1.77716e-07,0.583879,0.259348,0.751241,-0.397454,0.898676,0.91153,-0.433655,0.626001,0.602759,0.678451,0.766315,0.565047,0.313102,0.531442,0.481405,0.471572,0.584026
7,1.77732e-07,0.57982,0.256907,0.748326,-0.398271,0.869483,0.884575,-0.43825,0.621758,0.598469,0.674077,0.763424,0.565295,0.313534,0.533498,0.482325,0.472893,0.58511
7,1.77748e-07,0.575796,0.254491,0.74542,-0.399056,0.84069,0.857986,-0.442754,0.61755,0.594217,0.669737,0.76054,0.565512,0.313946,0.535496,0.483208,0.474172,0.586151
7,1.77763e-07,0.571805,0.252099,0.742522,-0.39981,0.812292,0.831758,-0.447169,0.613376,0.59,0.665431,0.757664,0.5657,0.314337,0.53744,0.484055,0.475409,0.587148
7,1.77779e-07,0.567847,0.249732,0.739632,-0.400534,0.784286,0.805888,-0.451496,0.609237,0.585819,0.661159,0.754795,0.565858,0.314706,0.539328,0.484866,0.476605,0.588102
7,1.77794e-07,0.563922,0.247388,0.736752,-0.401228,0.756666,0.780371,-0.455736,0.605131,0.581673,0.656919,0.751934,0.565987,0.315055,0.541162,0.485642,0.47776,0.589014
7,1.7781e-07,0.56003,0.245068,0.73388,-0.401893,0.729429,0.755203,-0.459891,0.601058,0.577563,0.652713,0.74908,0.566086,0.315384,0.542943,0.486383,0.478875,0.589884
7,1.77825e-07,0.55617,0.242772,0.731017,-0.402528,0.702568,0.73038,-0.463961,0.597019,0.573488,0.64854,0.746234,0.566158,0.315693,0.544671,0.48709,0.47995,0.590712
7,1.77841e-07,0.552342,0.240499,0.728162,-0.403135,0.676081,0.705898,-0.467947,0.593012,0.569446,0.644398,0.743396,0.566201,0.315983,0.546347,0.487763,0.480986,0.591501
7,1.77856e-07,0.548546,0.238249,0.725316,-0.403713,0.649962,0.681752,-0.47185,0.589038,0.565439,0.640289,0.740566,0.566217,0.316253,0.547972,0.488402,0.481984,0.592249
7,1.77872e-07,0.544782,0.236021,0.722479,-0.404264,0.624208,0.65794,-0.475673,0.585096,0.561466,0.636212,0.737743,0.566206,0.316503,0.549546,0.489009,0.482944,0.592958
7,1.77879e-07,0.543197,0.235085,0.72128,-0.404489,0.613411,0.647956,-0.477267,0.583436,0.559794,0.634495,0.73655,0.566194,0.316604,0.550198,0.489257,0.483339,0.593246
7,1.77885e-07,0.541618,0.234153,0.720083,-0.404708,0.602678,0.63803,-0.478847,0.581782,0.558128,0.632784,0.735358,0.566176,0.316701,0.550841,0.489498,0.483728,0.593528
7,1.77892e-07,0.540044,0.233224,0.718887,-0.404924,0.592009,0.628163,-0.480413,0.580134,0.556467,0.631078,0.734168,0.566154,0.316795,0.551475,0.489734,0.484109,0.593803
7,1.77898e-07,0.538476,0.2323,0.717693,-0.405134,0.581404,0.618354,-0.481964,0.578492,0.554813,0.629377,0.732979,0.566127,0.316886,0.5521,0.489964,0.484485,0.59407
7,1.77905e-07,0.536913,0.231379,0.7165,-0.405339,0.570862,0.608603,-0.483501,0.576854,0.553164,0.627683,0.731792,0.566095,0.316973,0.552716,0.490188,0.484853,0.594331
7,1.77911e-07,0.535356,0.230463,0.715309,-0.40554,0.560383,0.59891,-0.485025,0.575223,0.551521,0.625994,0.730606,0.566059,0.317057,0.553324,0.490407,0.485216,0.594586
7,1.77918e-07,0.533804,0.22955,0.714119,-0.405736,0.549966,0.589274,-0.486534,0.573597,0.549884,0.62431,0.729421,0.566018,0.317138,0.553923,0.49062,0.485571,0.594833
7,1.77925e-07,0.532258,0.228642,0.712931,-0.405927,0.539612,0.579694,-0.48803,0.571977,0.548253,0.622632,0.728238,0.565973,0.317215,0.554513,0.490827,0.485921,0.595074
7,1.77931e-07,0.530717,0.227737,0.711745,-0.406113,0.52932,0.570172,-0.489512,0.570362,0.546628,0.620959,0.727056,0.565923,0.31729,0.555095,0.491029,0.486264,0.595308
7,1.77938e-07,0.529181,0.226836,0.71056,-0.406295,0.519089,0.560706,-0.49098,0.568753,0.545009,0.619292,0.725875,0.565869,0.317361,0.555668,0.491226,0.4866,0.595536
7,1.77944e-07,0.527651,0.225939,0.709377,-0.406472,0.50892,0.551296,-0.492434,0.56715,0.543395,0.61763,0.724696,0.56581,0.317429,0.556233,0.491417,0.48693,0.595757
7,1.77946e-07,0.527387,0.225784,0.709172,-0.406502,0.507165,0.549671,-0.492685,0.566872,0.543116,0.617343,0.724492,0.565799,0.31744,0.55633,0.491449,0.486987,0.595795
7,1.77947e-07,0.527122,0.225629,0.708967,-0.406532,0.505412,0.548048,-0.492935,0.566595,0.542837,0.617056,0.724288,0.565788,0.317452,0.556427,0.491482,0.487043,0.595832
7,1.77948e-07,0.526858,0.225474,0.708762,-0.406562,0.50366,0.546427,-0.493185,0.566318,0.542559,0.616769,0.724084,0.565777,0.317463,0.556523,0.491514,0.487099,0.595869
7,1.77949e-07,0.526594,0.22532,0.708558,-0.406592,0.50191,0.544808,-0.493434,0.566042,0.54228,0.616482,0.72388,0.565766,0.317474,0.55662,0.491546,0.487155,0.595906
7,1.7795e-07,0.52633,0.225165,0.708353,-0.406622,0.500162,0.54319,-0.493683,0.565765,0.542002,0.616195,0.723676,0.565755,0.317485,0.556716,0.491578,0.487211,0.595943
7,1.77951e-07,0.526066,0.225011,0.708148,-0.406651,0.498416,0.541574,-0.493931,0.565489,0.541724,0.615909,0.723472,0.565744,0.317496,0.556811,0.49161,0.487267,0.59598
7,1.77952e-07,0.525803,0.224856,0.707944,-0.40668,0.496671,0.53996,-0.49418,0.565212,0.541446,0.615623,0.723268,0.565732,0.317507,0.556907,0.491641,0.487322,0.596016
7,1.77953e-07,0.525539,0.224702,0.707739,-0.40671,0.494929,0.538347,-0.494427,0.564936,0.541168,0.615336,0.723064,0.56572,0.317518,0.557002,0.491673,0.487378,0.596053
7,1.77955e-07,0.525276,0.224548,0.707535,-0.406739,0.493188,0.536736,-0.494675,0.56466,0.540891,0.61505,0.722861,0.565709,0.317528,0.557097,0.491704,0.487433,0.596089
7,1.77956e-07,0.525013,0.224394,0.707331,-0.406768,0.491449,0.535127,-0.494922,0.564384,0.540614,0.614765,0.722657,0.565697,0.317539,0.557192,0.491735,0.487487,0.596125
7,1.77957e-07,0.52475,0.22424,0.707126,-0.406797,0.489712,0.533519,-0.495168,0.564109,0.540336,0.614479,0.722453,0.565685,0.31755,0.557287,0.491766,0.487542,0.59616
7,1.77958e-07,0.524471,0.224077,0.706909,-0.406827,0.48787,0.531814,-0.495429,0.563816,0.540042,0.614176,0.722237,0.565672,0.317561,0.557386,0.491799,0.4876,0.596198
7,1.77959e-07,0.524193,0.223914,0.706692,-0.406857,0.486031,0.530112,-0.49569,0.563524,0.539748,0.613873,0.722021,0.565659,0.317572,0.557486,0.491831,0.487658,0.596235
7,1.77961e-07,0.523914,0.223751,0.706476,-0.406887,0.484193,0.528411,-0.49595,0.563232,0.539455,0.61357,0.721805,0.565646,0.317582,0.557586,0.491863,0.487715,0.596273
7,1.77962e-07,0.523636,0.223588,0.706259,-0.406917,0.482357,0.526712,-0.49621,0.562941,0.539161,0.613268,0.721589,0.565633,0.317593,0.557685,0.491895,0.487772,0.59631
7,1.77963e-07,0.523357,0.223426,0.706042,-0.406947,0.480524,0.525015,-0.49647,0.562649,0.538868,0.612966,0.721373,0.565619,0.317604,0.557784,0.491927,0.487829,0.596346
7,1.77964e-07,0.523079,0.223263,0.705826,-0.406977,0.478692,0.523319,-0.496729,0.562358,0.538575,0.612663,0.721157,0.565606,0.317614,0.557883,0.491959,0.487886,0.596383
7,1.77965e-07,0.522802,0.223101,0.705609,-0.407006,0.476863,0.521626,-0.496987,0.562066,0.538282,0.612362,0.720941,0.565592,0.317625,0.557981,0.491991,0.487943,0.59642
7,1.77967e-07,0.522524,0.222939,0.705393,-0.407036,0.475035,0.519934,-0.497245,0.561775,0.537989,0.61206,0.720725,0.565578,0.317635,0.558079,0.492022,0.487999,0.596456
7,1.77968e-07,0.522246,0.222777,0.705176,-0.407065,0.47321,0.518245,-0.497503,0.561484,0.537697,0.611758,0.720509,0.565564,0.317645,0.558177,0.492053,0.488055,0.596492
7,1.77969e-07,0.521969,0.222614,0.70496,-0.407094,0.471386,0.516557,-0.49776,0.561194,0.537404,0.611457,0.720294,0.56555,0.317655,0.558274,0.492084,0.488111,0.596527
7,1.7797e-07,0.521692,0.222453,0.704744,-0.407123,0.469565,0.514871,-0.498017,0.560903,0.537112,0.611155,0.720078,0.565535,0.317665,0.558372,0.492115,0.488167,0.596563
7,1.77977e-07,0.520145,0.22155,0.703535,-0.407282,0.459416,0.505476,-0.499444,0.559282,0.535482,0.609474,0.718873,0.565452,0.31772,0.55891,0.492284,0.488475,0.596757
7,1.77984e-07,0.518604,0.22065,0.702327,-0.407436,0.449329,0.496138,-0.500857,0.557666,0.533857,0.607798,0.717669,0.565365,0.31777,0.559441,0.492448,0.488776,0.596946
7,1.77991e-07,0.517069,0.219755,0.701122,-0.407586,0.439305,0.486857,-0.502257,0.556056,0.532239,0.606128,0.716466,0.565273,0.317818,0.559962,0.492606,0.489072,0.597127
7,1.77997e-07,0.515539,0.218864,0.699918,-0.407731,0.429344,0.477634,-0.503643,0.554451,0.530626,0.604463,0.715265,0.565176,0.317862,0.560475,0.492759,0.48936,0.597302
7,1.78004e-07,0.514014,0.217977,0.698716,-0.407871,0.419444,0.468467,-0.505015,0.552852,0.52902,0.602804,0.714066,0.565075,0.317904,0.56098,0.492906,0.489643,0.59747
7,1.78011e-07,0.512495,0.217093,0.697515,-0.408007,0.409607,0.459356,-0.506373,0.551259,0.527419,0.601151,0.712868,0.56497,0.317942,0.561476,0.493048,0.489919,0.597632
7,1.78018e-07,0.510981,0.216214,0.696316,-0.408138,0.39983,0.450302,-0.507718,0.549671,0.525824,0.599503,0.711672,0.56486,0.317977,0.561964,0.493184,0.490189,0.597787
7,1.78024e-07,0.509473,0.215338,0.695118,-0.408264,0.390115,0.441304,-0.509049,0.548089,0.524234,0.59786,0.710477,0.564746,0.318009,0.562444,0.493315,0.490452,0.597936
7,1.78031e-07,0.50797,0.214467,0.693922,-0.408386,0.38046,0.432361,-0.510367,0.546512,0.522651,0.596223,0.709283,0.564627,0.318038,0.562915,0.493441,0.49071,0.598078
7,1.78038e-07,0.506473,0.213599,0.692728,-0.408503,0.370866,0.423473,-0.511672,0.544941,0.521073,0.594592,0.708091,0.564505,0.318063,0.563378,0.493561,0.490961,0.598214
7,1.78045e-07,0.50498,0.212735,0.691536,-0.408617,0.361332,0.414641,-0.512963,0.543376,0.519501,0.592965,0.706901,0.564377,0.318086,0.563833,0.493676,0.491207,0.598344
7,1.7806e-07,0.501557,0.210755,0.688791,-0.40886,0.339561,0.394468,-0.515893,0.539783,0.515896,0.589233,0.704159,0.564068,0.318127,0.564852,0.493922,0.491749,0.598619
7,1.78076e-07,0.498162,0.208796,0.686054,-0.409081,0.318103,0.374582,-0.518754,0.53622,0.51232,0.58553,0.701426,0.563736,0.318152,0.565829,0.49414,0.492261,0.598862
7,1.78092e-07,0.494795,0.206856,0.683326,-0.409279,0.296957,0.354981,-0.521546,0.532685,0.508775,0.581855,0.698701,0.563382,0.318162,0.566764,0.494332,0.49274,0.599073
7,1.78107e-07,0.491455,0.204936,0.680607,-0.409454,0.276118,0.335661,-0.524271,0.529179,0.505259,0.578208,0.695983,0.563007,0.318156,0.567657,0.494497,0.493189,0.599208
7,1.78123e-07,0.488142,0.203035,0.677897,-0.409606,0.255583,0.316619,-0.526929,0.5257,0.501772,0.574478,0.693274,0.56261,0.318135,0.568509,0.494635,0.493575,0.599355
7,1.78138e-07,0.484857,0.201153,0.675195,-0.409737,0.235347,0.297851,-0.529522,0.522249,0.498314,0.570886,0.690572,0.562192,0.318099,0.569322,0.494748,0.493964,0.599472
7,1.78154e-07,0.481598,0.199291,0.672502,-0.409846,0.215408,0.279354,-0.532049,0.518825,0.494885,0.567322,0.687878,0.561754,0.318048,0.570094,0.494836,0.494323,0.599557
7,1.7817e-07,0.478365,0.197447,0.669818,-0.409934,0.195762,0.261125,-0.534513,0.515429,0.491484,0.563785,0.685193,0.561296,0.317983,0.570828,0.494898,0.494653,0.599613
7,1.78185e-07,0.475159,0.195622,0.667143,-0.410001,0.176405,0.24316,-0.536914,0.51206,0.488112,0.560275,0.682515,0.560792,0.317904,0.571523,0.494936,0.494954,0.59964
7,1.78201e-07,0.471979,0.193815,0.664476,-0.410048,0.157334,0.225457,-0.539253,0.508591,0.484767,0.556791,0.679846,0.560294,0.317811,0.572181,0.494949,0.495227,0.599637
7,1.78217e-07,0.468825,0.192026,0.661818,-0.410074,0.138545,0.208012,-0.54153,0.505275,0.48145,0.553334,0.677185,0.559777,0.317702,0.5728,0.494939,0.495472,0.599606
7,1.78248e-07,0.462642,0.188531,0.65657,-0.410066,0.102092,0.174156,-0.54587,0.498775,0.47495,0.546551,0.671928,0.558696,0.31745,0.573922,0.494791,0.495878,0.59946
7,1.78279e-07,0.456558,0.185104,0.651358,-0.409982,0.0667107,0.14128,-0.549977,0.492375,0.468556,0.53987,0.666704,0.557455,0.317145,0.574902,0.494612,0.496178,0.599207
7,1.7831e-07,0.45057,0.181746,0.646179,-0.40965,0.0323763,0.109362,-0.553859,0.486075,0.462265,0.533287,0.661511,0.556233,0.316791,0.575746,0.494346,0.496377,0.598812
7,1.78341e-07,0.444677,0.178454,0.641034,-0.407582,-0.000936419,0.0783786,-0.557521,0.479873,0.456077,0.526923,0.65635,0.554943,0.316388,0.576456,0.49399,0.496538,0.5987
7,1.78372e-07,0.439833,0.175387,0.635923,-0.405499,-0.0332519,0.0483082,-0.559606,0.473646,0.449988,0.522062,0.651345,0.554589,0.315923,0.577037,0.493558,0.496988,0.598732
7,1.78403e-07,0.436117,0.173497,0.631054,-0.402915,-0.0645938,0.0191288,-0.559788,0.46781,0.443998,0.517248,0.6503,0.554483,0.316169,0.577816,0.493045,0.497332,0.598844
7,1.78434e-07,0.433188,0.17227,0.627357,-0.400018,-0.094798,-0.00918076,-0.55986,0.464469,0.438103,0.512289,0.6514,0.554495,0.31718,0.578721,0.49248,0.498163,0.599156
7,1.78465e-07,0.430913,0.173706,0.625662,-0.395948,-0.12021,-0.0364423,-0.559825,0.463167,0.432303,0.507702,0.653375,0.555886,0.318206,0.579628,0.492263,0.498965,0.599638
7,1.78496e-07,0.429275,0.175637,0.625791,-0.389808,-0.142155,-0.059687,-0.559687,0.461974,0.427845,0.505765,0.655556,0.558421,0.319251,0.58073,0.492669,0.499824,0.600219
7,1.78527e-07,0.428912,0.177478,0.626751,-0.383778,-0.161968,-0.0800324,-0.558587,0.462286,0.42525,0.506401,0.65894,0.560775,0.320205,0.582372,0.493789,0.501676,0.60123
7,1.78558e-07,0.430207,0.17923,0.627565,-0.377085,-0.178648,-0.0997538,-0.555157,0.464152,0.423948,0.50753,0.6621,0.562953,0.321109,0.584613,0.494976,0.50338,0.602203
7,1.78561e-07,0.430354,0.179436,0.627653,-0.3762,-0.180554,-0.102086,-0.554744,0.464434,0.423896,0.507657,0.662465,0.563204,0.321231,0.584871,0.49511,0.503575,0.602311
7,1.78565e-07,0.430501,0.179639,0.627739,-0.375316,-0.182453,-0.104409,-0.554331,0.464713,0.423843,0.507783,0.662827,0.563452,0.321352,0.585126,0.495242,0.503768,0.602416
7,1.78569e-07,0.430645,0.179842,0.627824,-0.374435,-0.184345,-0.106723,-0.553918,0.464991,0.423789,0.507906,0.663186,0.563698,0.321471,0.585379,0.495373,0.503959,0.60252
7,1.78572e-07,0.430787,0.180043,0.627906,-0.373556,-0.186229,-0.109029,-0.553505,0.465266,0.423735,0.508028,0.663542,0.563941,0.321589,0.585629,0.495501,0.504148,0.602621
7,1.78576e-07,0.430928,0.180243,0.627986,-0.372679,-0.188106,-0.111326,-0.553092,0.465539,0.423679,0.508147,0.663895,0.564182,0.321706,0.585876,0.495628,0.504335,0.60272
7,1.7858e-07,0.431068,0.180442,0.628064,-0.371804,-0.189975,-0.113614,-0.552679,0.465809,0.423622,0.508265,0.664245,0.56442,0.321821,0.586121,0.495753,0.504519,0.602817
7,1.78584e-07,0.431205,0.18064,0.62814,-0.370932,-0.191837,-0.115894,-0.552266,0.466077,0.423565,0.508381,0.664591,0.564656,0.321935,0.586364,0.495876,0.504702,0.602913
7,1.78587e-07,0.431341,0.180836,0.628214,-0.370061,-0.193692,-0.118158,-0.551853,0.466343,0.423506,0.508496,0.664935,0.564889,0.322048,0.586664,0.495997,0.504883,0.603006
7,1.78591e-07,0.431475,0.181032,0.628286,-0.369193,-0.195539,-0.120401,-0.55144,0.466607,0.423447,0.508608,0.665275,0.565121,0.322159,0.586967,0.496117,0.505061,0.603097
7,1.78595e-07,0.431607,0.181226,0.628357,-0.368327,-0.197379,-0.122635,-0.551027,0.466868,0.423386,0.508719,0.665613,0.565349,0.322269,0.587267,0.496235,0.505285,0.603187
7,1.78599e-07,0.431738,0.181418,0.628425,-0.367463,-0.199212,-0.124862,-0.550614,0.467128,0.423325,0.508828,0.665947,0.565576,0.322378,0.587565,0.49635,0.505524,0.603274
7,1.78607e-07,0.43204,0.181868,0.628578,-0.365435,-0.203505,-0.130076,-0.549641,0.46773,0.423177,0.509462,0.666723,0.5661,0.32263,0.588256,0.496617,0.506078,0.603472
7,1.78616e-07,0.432333,0.182311,0.62872,-0.363418,-0.207758,-0.135245,-0.548667,0.46832,0.423023,0.510469,0.667483,0.566611,0.322874,0.588933,0.496873,0.50662,0.60366
7,1.78625e-07,0.432783,0.182748,0.628851,-0.361413,-0.211971,-0.140366,-0.547651,0.468898,0.422865,0.511459,0.668225,0.567378,0.323112,0.589595,0.49712,0.50715,0.603836
7,1.78634e-07,0.433428,0.183222,0.628971,-0.35942,-0.216145,-0.145442,-0.546339,0.469464,0.422701,0.512434,0.668952,0.568207,0.323343,0.590242,0.497357,0.507667,0.604002
7,1.78643e-07,0.434061,0.183717,0.629081,-0.357439,-0.22028,-0.150472,-0.54503,0.470018,0.422744,0.513391,0.669661,0.569021,0.323566,0.590874,0.497584,0.508172,0.604157
7,1.78651e-07,0.434682,0.184205,0.629181,-0.355469,-0.224376,-0.155456,-0.543724,0.47056,0.423194,0.514333,0.670355,0.569819,0.323783,0.591492,0.497802,0.508664,0.604301
7,1.7866e-07,0.43529,0.184686,0.62927,-0.353511,-0.228433,-0.160396,-0.542421,0.47109,0.423633,0.51526,0.671032,0.570602,0.323993,0.592096,0.49801,0.509145,0.604435
7,1.78669e-07,0.435888,0.18516,0.629411,-0.351564,-0.232452,-0.16529,-0.541121,0.471608,0.424061,0.51617,0.672168,0.571369,0.324197,0.592686,0.498209,0.509614,0.604657
7,1.78678e-07,0.436473,0.185628,0.629697,-0.349628,-0.236433,-0.17014,-0.539823,0.472115,0.42448,0.517064,0.673319,0.572121,0.324393,0.593261,0.498399,0.510072,0.604915
7,1.78686e-07,0.437047,0.186088,0.629971,-0.347704,-0.240376,-0.174945,-0.538529,0.47261,0.424888,0.517943,0.67445,0.572858,0.324583,0.593823,0.49858,0.510517,0.605163
7,1.78695e-07,0.437609,0.186542,0.630234,-0.345791,-0.244282,-0.179707,-0.537237,0.473094,0.425287,0.518807,0.675561,0.573579,0.324767,0.59437,0.498753,0.510951,0.605398
7,1.78711e-07,0.438567,0.187322,0.630665,-0.342462,-0.250363,-0.187956,-0.534979,0.474027,0.425962,0.520285,0.677463,0.57481,0.325073,0.595298,0.499063,0.511685,0.605785
7,1.78726e-07,0.439491,0.188081,0.631061,-0.338551,-0.255497,-0.196072,-0.532729,0.475653,0.426607,0.521717,0.679304,0.575995,0.325377,0.596184,0.499345,0.512383,0.606138
7,1.78742e-07,0.44038,0.18882,0.631421,-0.334545,-0.260543,-0.204057,-0.530488,0.477232,0.427223,0.523103,0.681086,0.577135,0.325741,0.597029,0.499599,0.513048,0.606457
7,1.78757e-07,0.441235,0.189539,0.631746,-0.330584,-0.265501,-0.211912,-0.528256,0.478765,0.427809,0.524443,0.68281,0.578231,0.326038,0.597853,0.499827,0.513678,0.606743
7,1.78772e-07,0.442057,0.190239,0.632037,-0.326667,-0.270372,-0.219565,-0.526033,0.480252,0.428367,0.525726,0.684475,0.579284,0.326361,0.598888,0.500027,0.514422,0.606996
7,1.78788e-07,0.442846,0.190919,0.632294,-0.322793,-0.275157,-0.227089,-0.523819,0.481695,0.428896,0.528118,0.686084,0.580293,0.326665,0.599879,0.500201,0.515208,0.607217
7,1.78803e-07,0.443602,0.19158,0.632517,-0.318963,-0.279857,-0.234489,-0.521321,0.483094,0.429398,0.530657,0.687637,0.581261,0.326948,0.600828,0.500345,0.515999,0.607407
7,1.78819e-07,0.444326,0.192222,0.632708,-0.315174,-0.284474,-0.241766,-0.518537,0.484449,0.430391,0.533133,0.689134,0.582187,0.327212,0.601734,0.500468,0.516754,0.607468
7,1.78834e-07,0.445019,0.192846,0.632866,-0.311429,-0.289008,-0.248924,-0.51577,0.485761,0.431923,0.535546,0.690576,0.583071,0.327457,0.602598,0.500565,0.517473,0.607596
7,1.7885e-07,0.44568,0.193451,0.632993,-0.307724,-0.293461,-0.255962,-0.51302,0.487031,0.433411,0.537899,0.691965,0.583795,0.327683,0.603421,0.500637,0.51814,0.607694
7,1.78865e-07,0.446311,0.194038,0.633087,-0.304061,-0.297833,-0.262883,-0.510288,0.488259,0.434856,0.540191,0.6933,0.5846,0.327876,0.604204,0.500686,0.51879,0.607762
7,1.78872e-07,0.446581,0.194292,0.63312,-0.30245,-0.299747,-0.265915,-0.509082,0.48879,0.435484,0.541189,0.693876,0.584944,0.327962,0.604538,0.500699,0.519068,0.607782
7,1.78879e-07,0.446845,0.194544,0.633146,-0.300846,-0.301646,-0.268925,-0.507879,0.489314,0.436103,0.542174,0.694441,0.585281,0.328044,0.604865,0.500708,0.519338,0.607797
7,1.78886e-07,0.447103,0.194791,0.633166,-0.29925,-0.303529,-0.271913,-0.506679,0.489829,0.436715,0.543149,0.694997,0.58561,0.328123,0.605184,0.500712,0.519603,0.607806
7,1.78892e-07,0.447356,0.195036,0.63318,-0.297662,-0.305396,-0.274878,-0.505482,0.490337,0.437318,0.544112,0.695542,0.585932,0.328198,0.605495,0.500712,0.51986,0.60781
7,1.78899e-07,0.447602,0.195276,0.633188,-0.296082,-0.307248,-0.27782,-0.504289,0.490836,0.437913,0.545063,0.696076,0.586245,0.32827,0.605798,0.500706,0.520111,0.607808
7,1.78906e-07,0.447843,0.195514,0.63319,-0.294509,-0.309085,-0.28074,-0.5031,0.491328,0.4385,0.546003,0.696601,0.586552,0.328338,0.606094,0.500697,0.520356,0.6078
7,1.78913e-07,0.448078,0.195748,0.633187,-0.292945,-0.310907,-0.283639,-0.501913,0.491812,0.439079,0.546932,0.697116,0.586851,0.328403,0.606382,0.500683,0.520594,0.607787
7,1.7892e-07,0.448307,0.195978,0.633177,-0.291388,-0.312714,-0.286515,-0.50073,0.492288,0.439651,0.547849,0.697621,0.587142,0.328464,0.606663,0.500664,0.520826,0.607768
7,1.78927e-07,0.448531,0.196206,0.633162,-0.289839,-0.314506,-0.289369,-0.49955,0.492673,0.440214,0.548756,0.698117,0.587426,0.328522,0.606936,0.500567,0.521051,0.607744
7,1.78933e-07,0.448749,0.19643,0.633141,-0.288298,-0.316283,-0.292202,-0.498374,0.493133,0.44077,0.549651,0.698602,0.587703,0.328577,0.607202,0.500539,0.52127,0.607714
7,1.7894e-07,0.448961,0.19665,0.633114,-0.286764,-0.318045,-0.295013,-0.4972,0.493587,0.441317,0.550535,0.699078,0.587973,0.328627,0.60746,0.500507,0.521483,0.607679
7,1.78963e-07,0.449619,0.197351,0.632987,-0.281788,-0.323722,-0.304081,-0.493375,0.49495,0.44306,0.553357,0.700572,0.588806,0.328771,0.608256,0.500371,0.522138,0.607526
7,1.78985e-07,0.450218,0.198017,0.632801,-0.276891,-0.329243,-0.312922,-0.489585,0.496304,0.444721,0.556064,0.702085,0.589564,0.328879,0.608975,0.500189,0.522726,0.607317
7,1.79008e-07,0.45076,0.200121,0.632556,-0.272075,-0.334611,-0.32154,-0.485828,0.49758,0.446302,0.55882,0.704372,0.590815,0.328953,0.609619,0.499962,0.523251,0.607052
7,1.7903e-07,0.451246,0.202294,0.632608,-0.267336,-0.33983,-0.329939,-0.482106,0.498778,0.447804,0.562979,0.706539,0.592624,0.328992,0.610191,0.499808,0.523712,0.606734
7,1.79052e-07,0.451676,0.2044,0.633386,-0.262674,-0.344901,-0.338122,-0.478007,0.499902,0.44923,0.566991,0.708589,0.594335,0.328999,0.610717,0.499874,0.524112,0.606459
7,1.79075e-07,0.452053,0.20644,0.634085,-0.258087,-0.349828,-0.346094,-0.473092,0.500952,0.450581,0.57086,0.710525,0.59595,0.328972,0.611171,0.499889,0.52499,0.606441
