Event,Time,V(t)_0,V(t)_1,V(t)_2,V(t)_3,V(t)_4,V(t)_5,V(t)_6,V(t)_7,V(t)_8,V(t)_9,V(t)_10,V(t)_11
3,7.20739e-08,0.0307676,0.0139871,0.0254772,0.029214,0.0106459,0.016192,0.0381956,0.0085708,0.034505,0.00801442,0.00695323,0.00721572
3,7.20804e-08,0.0308275,0.0139598,0.0254954,0.0292414,0.0105729,0.0161216,0.0381966,0.00849713,0.0345533,0.00798231,0.00688583,0.00719212
3,7.21465e-08,0.0352623,0.0141725,0.0276331,0.0317798,0.0106407,0.0160281,0.0409822,0.00826144,0.0375076,0.00792525,0.00661853,0.00712187
3,7.23527e-08,0.0417203,0.0138122,0.030457,0.0348311,0.0101917,0.0147668,0.043651,0.00744579,0.0413914,0.00748477,0.00583532,0.00665354
3,7.24094e-08,0.0453766,0.0139307,0.0320794,0.036687,0.0103214,0.0147605,0.045687,0.00730559,0.0434597,0.00748483,0.00566344,0.00659045
3,7.24144e-08,0.0456981,0.0139457,0.0322373,0.0368556,0.0103348,0.0147556,0.045861,0.00729842,0.0436633,0.00749028,0.00565332,0.00658902
3,7.24481e-08,0.0480807,0.0140955,0.0335004,0.0381492,0.0104556,0.0147154,0.0471496,0.00728316,0.0453062,0.00756808,0.00561379,0.00660892
3,7.25559e-08,0.0584614,0.0148992,0.0387404,0.0438489,0.0111834,0.0151155,0.0533452,0.00731226,0.0520266,0.00794777,0.0055068,0.00675106
3,7.26015e-08,0.0608196,0.015203,0.0403606,0.0457144,0.0156022,0.0159996,0.0559752,0.0116217,0.0542036,0.00825293,0.00955907,0.00696673
3,7.2748e-08,0.0645458,0.0154583,0.0430532,0.0485859,0.023982,0.0171697,0.0598799,0.0199039,0.057822,0.00871521,0.0173823,0.00724807
3,7.31991e-08,0.0516367,0.0127896,0.0366318,0.041602,0.0410529,0.0174577,0.0537103,0.038085,0.0495559,0.00802645,0.0349207,0.00665037
3,7.33566e-08,0.0473861,0.0124556,0.0364029,0.0408371,0.0389674,0.0199749,0.0530995,0.0362127,0.0487271,0.00798516,0.0330273,0.00652052
3,7.34046e-08,0.0490655,0.0126201,0.0374516,0.0419812,0.0383866,0.0205624,0.0544607,0.035472,0.0499477,0.00805581,0.0322675,0.00653061
3,7.35086e-08,0.0533607,0.0151708,0.0410487,0.0463759,0.037122,0.0237981,0.06072,0.0337542,0.0549172,0.00909246,0.0304133,0.00739579
3,7.36785e-08,0.0548028,0.0166763,0.0423344,0.0480381,0.0337666,0.025051,0.0633444,0.030252,0.0571779,0.0094281,0.02699,0.00790642
3,7.39143e-08,0.0508555,0.0159716,0.0392828,0.0445979,0.0283493,0.0229518,0.0590539,0.0251749,0.0537943,0.00859603,0.0222958,0.007583
3,7.40804e-08,0.0472578,0.0147537,0.0364306,0.041103,0.0247728,0.0205535,0.0540489,0.0219027,0.0500576,0.00787308,0.0193314,0.00701492
3,7.41872e-08,0.0471951,0.0164147,0.03702,0.0420762,0.0232194,0.0218599,0.0558898,0.0202749,0.0512501,0.00846772,0.0177153,0.00757262
3,7.42825e-08,0.0464852,0.0221958,0.0389789,0.0432943,0.0226161,0.0274942,0.0581754,0.0196907,0.052196,0.0152863,0.0168982,0.0143256
3,7.44351e-08,0.0473154,0.0294226,0.0424654,0.0469149,0.0217008,0.0346558,0.0643495,0.0185744,0.0559639,0.0218436,0.0154802,0.0207206
4,7.5631e-08,0.0248498,0.0165476,0.0256968,0.0277218,0.00920989,0.0210511,0.0365324,0.00764414,0.0325689,0.0123403,0.00587479,0.011686
4,7.56817e-08,0.0245252,0.0162507,0.0261689,0.028105,0.00920208,0.0218517,0.0370607,0.00763842,0.0330789,0.0121045,0.00582464,0.0113815
4,7.5745e-08,0.0265558,0.0164749,0.0287082,0.0306909,0.00934896,0.0227947,0.0396028,0.00772928,0.0360368,0.0120228,0.00579443,0.0112805
4,7.5878e-08,0.029101,0.0229462,0.0343749,0.0353337,0.0103707,0.0302071,0.0451273,0.00870437,0.0408079,0.0200129,0.00628681,0.0191828
4,7.58987e-08,0.0301704,0.0237591,0.0356656,0.0365662,0.0105228,0.0309909,0.0463724,0.00883289,0.042138,0.0208532,0.00634042,0.0200317
4,7.63731e-08,0.0341252,0.0260022,0.0428844,0.0432,0.0107449,0.0359841,0.0528859,0.00900699,0.0494806,0.0234417,0.00608583,0.0225167
4,7.70399e-08,0.0214781,0.015414,0.026209,0.0264183,0.00630609,0.0209725,0.0323576,0.00532962,0.0309303,0.0135942,0.00360165,0.013333
4,7.71796e-08,0.0200965,0.0138437,0.0238758,0.024119,0.00565664,0.0184755,0.0296494,0.00480983,0.0287065,0.0119603,0.00327114,0.0119247
4,7.73528e-08,0.0263922,0.0130676,0.0252483,0.0261929,0.00585836,0.0168862,0.0320981,0.00449802,0.0310571,0.0106957,0.00301026,0.0106102
4,7.75197e-08,0.0324051,0.0131867,0.0288682,0.0303402,0.00604549,0.0158767,0.0357911,0.00441991,0.0355927,0.00995185,0.00285753,0.00992813
4,7.76422e-08,0.0330207,0.0131022,0.029943,0.0319102,0.0154717,0.0168117,0.0385516,0.0139377,0.037286,0.00982362,0.0118959,0.00974465
4,7.78455e-08,0.0366763,0.0135113,0.0337025,0.0362175,0.021734,0.0170927,0.0429954,0.0202244,0.0419387,0.00953626,0.0177708,0.0095072
4,7.81245e-08,0.0341513,0.0218809,0.035486,0.0363521,0.0229389,0.0252796,0.0441176,0.0216083,0.0411506,0.0208105,0.0187454,0.0206676
4,7.81645e-08,0.0334108,0.0222135,0.0354386,0.036339,0.0264421,0.0261569,0.0446722,0.0251883,0.0410928,0.0213817,0.0221409,0.0212026
4,7.85559e-08,0.0277913,0.0211119,0.0347835,0.035682,0.0355267,0.0308194,0.0465019,0.0345135,0.0406665,0.0207707,0.0309173,0.0201495
4,7.87243e-08,0.0244334,0.0194371,0.0325813,0.0338597,0.0445766,0.0306129,0.0457941,0.0438218,0.0386524,0.0192944,0.039896,0.0185976
4,7.91327e-08,0.019963,0.0158114,0.0298821,0.0311417,0.0415628,0.0299429,0.043073,0.0408755,0.0360004,0.0153149,0.0371803,0.0143786
4,7.95437e-08,0.0163845,0.0114967,0.0231932,0.0239786,0.030163,0.0218459,0.032574,0.0295983,0.0282659,0.0109481,0.0268891,0.0101493
4,7.97402e-08,0.0151671,0.0183166,0.0240489,0.023405,0.0267202,0.0273087,0.0322247,0.0261905,0.0269079,0.0200507,0.0234113,0.0192492
4,7.99027e-08,0.0189253,0.0206011,0.0273658,0.0265997,0.0240562,0.02794,0.0346583,0.0234248,0.0302016,0.0221368,0.0206312,0.0214711
4,8.00876e-08,0.0209935,0.0203055,0.0280156,0.0271603,0.0209911,0.0259955,0.0341125,0.0203069,0.0310694,0.0215077,0.0177037,0.0208972
4,8.0107e-08,0.0223836,0.02034,0.0286083,0.0278667,0.0208255,0.0259084,0.0348722,0.0200363,0.0318644,0.0214174,0.0174336,0.0207841
4,8.04563e-08,0.0312743,0.0180691,0.0300404,0.0303439,0.01668,0.0214791,0.0371577,0.0152393,0.0353129,0.0176437,0.012996,0.0172205
4,8.07874e-08,0.0375851,0.0153789,0.0298809,0.0312258,0.0137727,0.0177761,0.0379132,0.0116612,0.0360718,0.0140086,0.00972595,0.0134706
4,8.1054e-08,0.0378858,0.0169758,0.0302035,0.0328663,0.0121297,0.0192714,0.0417052,0.00973966,0.0380611,0.0130582,0.00783797,0.0123766
4,8.11643e-08,0.0368364,0.0165537,0.0292967,0.0320648,0.011301,0.0185147,0.0410104,0.00900783,0.0375315,0.0122252,0.00719766,0.0117136
4,8.11953e-08,0.036399,0.0165015,0.0292917,0.0321855,0.014103,0.0188728,0.0415983,0.0118781,0.0377461,0.0121473,0.00993229,0.0116482
4,8.12556e-08,0.0354451,0.0166027,0.0297379,0.033013,0.0238703,0.0204817,0.0439978,0.0218322,0.0388094,0.0123174,0.0193873,0.0117974
4,8.14009e-08,0.0401325,0.0170203,0.0330321,0.0373398,0.0378271,0.0229594,0.0510196,0.0355689,0.043728,0.0124982,0.0323592,0.0118088
4,8.14819e-08,0.0454509,0.01732,0.0357134,0.0406298,0.0417135,0.02376,0.0553502,0.0390724,0.0473518,0.0125119,0.0356155,0.0116844
4,8.16802e-08,0.0577809,0.0175844,0.0410935,0.047139,0.0444021,0.024201,0.0631066,0.0407901,0.0543732,0.0121598,0.037109,0.011031
4,8.22229e-08,0.0478344,0.0126266,0.032494,0.0370389,0.0319828,0.0169423,0.048482,0.0289763,0.0429807,0.00847718,0.0262986,0.00747381
4,8.28484e-08,0.0300822,0.00868294,0.0240379,0.026624,0.0192675,0.015455,0.0349146,0.0173104,0.0312066,0.00586324,0.0153849,0.00495064
4,8.33466e-08,0.0211336,0.00589863,0.016978,0.0184354,0.0122055,0.0100633,0.0235678,0.0109111,0.0220846,0.0039917,0.0096494,0.00331756
4,8.3435e-08,0.0204047,0.00568311,0.0163234,0.0176926,0.0113007,0.00933941,0.0226258,0.0101139,0.0215187,0.00372729,0.00893519,0.00323292
4,8.41917e-08,0.0129213,0.00352303,0.0104055,0.0115499,0.005679,0.00472599,0.0142308,0.0050028,0.0143547,0.00198345,0.00437565,0.00185969
4,8.43191e-08,0.0150271,0.00617895,0.0127333,0.0146542,0.00576438,0.00753477,0.0191953,0.00482989,0.0179287,0.00307703,0.0040507,0.0028313
4,8.53196e-08,0.00844827,0.00527568,0.008977,0.0108663,0.0150659,0.00798181,0.016262,0.0145981,0.0130007,0.00293862,0.0134602,0.00264523
4,8.53483e-08,0.0102318,0.00540122,0.00978135,0.0117844,0.014886,0.00804635,0.0172729,0.0142779,0.013995,0.0029876,0.013131,0.00265957
4,8.56438e-08,0.0192695,0.00587016,0.0137569,0.0161549,0.0126689,0.00761861,0.0219362,0.0114811,0.0193561,0.00297502,0.0103795,0.0027873
4,8.58282e-08,0.0277697,0.00650243,0.0176426,0.0205834,0.011948,0.00794978,0.0268505,0.0101063,0.0242181,0.00321836,0.00895413,0.00288988
4,8.59167e-08,0.0289264,0.00685599,0.0189421,0.0222115,0.0189326,0.0094033,0.0296545,0.0170798,0.0260195,0.0036682,0.0155383,0.00325585
4,8.59178e-08,0.0289398,0.00686539,0.0189695,0.0222453,0.0191021,0.00943894,0.0297159,0.0172505,0.0260589,0.00367969,0.0156996,0.00326555
4,8.67788e-08,0.0218761,0.00909571,0.0182684,0.0222021,0.0331852,0.0144127,0.0329127,0.0318654,0.0258753,0.00523119,0.0295115,0.00460434
4,8.70308e-08,0.0225508,0.0117754,0.0196803,0.0241463,0.0277468,0.0165121,0.0359234,0.0262085,0.0282098,0.00614145,0.0239906,0.0054322
4,8.75869e-08,0.0210744,0.0137596,0.0193192,0.0239504,0.0179645,0.0172464,0.0357303,0.0163161,0.0280605,0.00657602,0.0145112,0.00584483
4,8.77429e-08,0.0238475,0.0136717,0.0219025,0.0263181,0.0160502,0.0162295,0.036621,0.0144314,0.030586,0.00642091,0.0126471,0.00584364
4,8.80163e-08,0.0245206,0.0121632,0.0221236,0.0256895,0.0129797,0.0135104,0.0336038,0.011532,0.0301462,0.00573311,0.00995851,0.00524979
4,8.86515e-08,0.0154526,0.00798394,0.0157453,0.0183452,0.0231342,0.0110599,0.0252664,0.0224617,0.021555,0.00440541,0.0206704,0.004004
4,8.89965e-08,0.0114021,0.0067114,0.0136214,0.0161698,0.0339151,0.0116911,0.0240364,0.0336161,0.0189421,0.00431526,0.0313755,0.00388681
4,8.9067e-08,0.0129209,0.00829515,0.0151484,0.0181626,0.0338004,0.013409,0.0271617,0.0333261,0.0212858,0.00497903,0.0310002,0.00447654
4,8.91616e-08,0.0167867,0.0119424,0.0189116,0.022985,0.0334448,0.0172888,0.0345037,0.0325575,0.0269599,0.00650482,0.0300349,0.00583712
4,8.97366e-08,0.018093,0.0239359,0.0235545,0.0261042,0.0246114,0.028374,0.0393824,0.023408,0.0297141,0.0202673,0.0207623,0.0194441
4,9.01349e-08,0.0247663,0.0193618,0.0232291,0.0259234,0.0184651,0.0225615,0.0369089,0.0166948,0.0292653,0.0160359,0.0145617,0.0151894
4,9.03986e-08,0.0281638,0.0172842,0.0254647,0.0281059,0.0152327,0.0191495,0.0367271,0.0134988,0.031653,0.0135076,0.0115318,0.012899
4,9.05043e-08,0.0280524,0.0162152,0.0250473,0.0275826,0.0139885,0.0176261,0.0353377,0.0123229,0.0312174,0.012564,0.0104521,0.0119949
4,9.11382e-08,0.020072,0.00995899,0.0172553,0.0188919,0.00797808,0.0100505,0.0235135,0.00697262,0.0222798,0.00727668,0.0058171,0.00722236
4,9.15088e-08,0.014529,0.00792235,0.0143986,0.016208,0.0219879,0.0105769,0.022215,0.021457,0.0190996,0.00616888,0.01974,0.00601774
4,9.15447e-08,0.0144077,0.0078007,0.0142791,0.016073,0.0220489,0.0104131,0.0221047,0.0215504,0.0190858,0.00602546,0.0198421,0.00593524
4,9.16085e-08,0.0182972,0.00809973,0.0161474,0.0182436,0.0223742,0.0106512,0.0247384,0.0216063,0.0216713,0.00602605,0.0198456,0.00593241
4,9.20692e-08,0.024302,0.00737525,0.0181938,0.0209451,0.0181114,0.00887393,0.0269508,0.0168292,0.0248306,0.00478332,0.0153192,0.00463715
4,9.22189e-08,0.0233797,0.00683569,0.0172819,0.019862,0.0161082,0.00792992,0.0252014,0.0148803,0.0237053,0.00444889,0.0134927,0.00427449
4,9.22715e-08,0.0250378,0.00720114,0.0188596,0.0214887,0.0156373,0.00798248,0.0265311,0.0143765,0.0255247,0.00454754,0.0129518,0.00440158
4,9.2319e-08,0.0264184,0.0104154,0.0213634,0.0235615,0.0157194,0.0110899,0.0289267,0.0144292,0.0276372,0.00836427,0.0128119,0.00819846
4,9.24382e-08,0.0280054,0.0159689,0.0260907,0.0278814,0.0248425,0.017972,0.0352153,0.0236451,0.0321432,0.0150747,0.021236,0.0148036
4,9.28011e-08,0.0318956,0.0203169,0.0326962,0.0342023,0.0297329,0.0225208,0.0418503,0.0286254,0.0387534,0.0195179,0.0256151,0.0193014
4,9.30339e-08,0.029866,0.0183351,0.030361,0.0314953,0.0262846,0.0199598,0.0379808,0.0252877,0.0360504,0.0175489,0.0225942,0.0172986
4,9.33607e-08,0.0251074,0.0249638,0.0294173,0.0286336,0.0221372,0.0265121,0.0355506,0.0213049,0.0321236,0.0270581,0.0185878,0.026696
4,9.34582e-08,0.026166,0.0267616,0.030573,0.0303753,0.0211349,0.0284745,0.0387341,0.0200899,0.0342015,0.0276159,0.0173345,0.0271476
4,9.38589e-08,0.0239023,0.0239844,0.0270247,0.0276948,0.0157602,0.0252801,0.0361261,0.0145985,0.0316485,0.0230804,0.0122824,0.0225141
4,9.39415e-08,0.0232528,0.027438,0.0279425,0.0279248,0.0155219,0.0288363,0.0368583,0.014384,0.0315898,0.0276964,0.0119249,0.027087
4,9.42135e-08,0.0197877,0.029829,0.0278609,0.0274858,0.0284488,0.0336348,0.0385986,0.0276403,0.0307081,0.0318314,0.0244429,0.0311118
4,9.50615e-08,0.0112006,0.0159497,0.0154989,0.0151167,0.0175605,0.0181497,0.021137,0.0171679,0.0172554,0.0172485,0.0153469,0.0167881
4,9.54632e-08,0.0135411,0.0159114,0.0163522,0.0175913,0.0132307,0.0179321,0.0253063,0.0124043,0.0203478,0.013905,0.010791,0.0133557
4,9.56714e-08,0.0132231,0.0227392,0.0188537,0.018777,0.0126026,0.0248241,0.0273368,0.0117918,0.0210416,0.0229397,0.00988731,0.022333
4,9.58489e-08,0.0137964,0.0233083,0.0193573,0.0187733,0.0115292,0.0249936,0.0268038,0.0107373,0.0212329,0.0240904,0.00886761,0.0234535
4,9.6055e-08,0.0139108,0.0301597,0.0222292,0.0201554,0.011511,0.0318512,0.0288333,0.0107592,0.0222676,0.0334132,0.00856389,0.0327056
4,9.61468e-08,0.0141197,0.0356015,0.0246286,0.0215626,0.0119898,0.0374342,0.031024,0.0112468,0.0234123,0.0405638,0.00876248,0.0397986
4,9.61736e-08,0.014998,0.0373973,0.0259267,0.0229005,0.0122244,0.0393344,0.0330573,0.0114003,0.0248879,0.0422413,0.00880762,0.041431
4,9.63216e-08,0.0188586,0.0426386,0.030434,0.0277482,0.0126982,0.044692,0.0399929,0.0115613,0.0304796,0.0468301,0.00863285,0.0458469
4,9.63565e-08,0.0195464,0.0452486,0.0319523,0.0290089,0.0130455,0.0473882,0.0418672,0.011862,0.0317741,0.0498814,0.00877977,0.048852
4,9.63656e-08,0.0198335,0.0458516,0.0323866,0.0293778,0.0131348,0.0479911,0.0423651,0.011937,0.0321913,0.050576,0.00881823,0.0495316
4,9.6412e-08,0.0218145,0.0487604,0.0357239,0.0324516,0.0138727,0.0520986,0.0464766,0.0125491,0.0357982,0.0537332,0.00916432,0.0525351
4,9.64692e-08,0.0241543,0.0511909,0.0391293,0.0358014,0.0145035,0.05553,0.0506843,0.0130317,0.0397419,0.0562299,0.0094139,0.054876
4,9.65025e-08,0.0262774,0.0530466,0.0416468,0.0386067,0.0149655,0.0579306,0.0545218,0.0133225,0.0430562,0.0575204,0.00954205,0.0560552
4,9.65916e-08,0.0313801,0.0565336,0.0485706,0.0461726,0.0163044,0.0644959,0.0647484,0.0142355,0.052121,0.0595781,0.0099968,0.0577604
4,9.67213e-08,0.0345036,0.0576339,0.0536659,0.0523158,0.0267954,0.0694734,0.0740444,0.0245608,0.059542,0.0594355,0.0195621,0.0573158
4,9.68211e-08,0.0356734,0.0563422,0.0549004,0.0543022,0.0305039,0.0692796,0.0766549,0.0282121,0.0620142,0.0573605,0.0230375,0.0551505
4,9.69871e-08,0.0346932,0.0523962,0.0541352,0.054699,0.0436073,0.0673677,0.0781907,0.0415307,0.0626663,0.0527797,0.035875,0.0505337
4,9.71784e-08,0.0313297,0.0466154,0.0506454,0.0522207,0.0587551,0.0632881,0.0763384,0.0570994,0.0599387,0.0467886,0.0510116,0.0446199
4,9.71882e-08,0.0311279,0.0462854,0.0503745,0.0519757,0.0590245,0.0629542,0.0764748,0.0574208,0.0601729,0.0465023,0.0513218,0.0443495
4,9.8125e-08,0.0193772,0.0212399,0.027912,0.0293889,0.0341239,0.0291886,0.0407994,0.0333363,0.0336277,0.0203123,0.0300767,0.0194053
4,9.81757e-08,0.0193523,0.0207154,0.0282982,0.0297197,0.0329393,0.0295859,0.041151,0.0321152,0.0341186,0.01968,0.0288818,0.0187176
4,9.8239e-08,0.0217271,0.0206642,0.0307325,0.0322371,0.0317137,0.0300513,0.0434736,0.0307891,0.0370442,0.0191304,0.0275173,0.0181637
4,9.83719e-08,0.0249063,0.0266348,0.0361886,0.0367331,0.0300998,0.0365844,0.048576,0.0290441,0.0417402,0.0262608,0.0254473,0.0252355
4,9.83926e-08,0.0260646,0.0273715,0.0374448,0.0379404,0.0298613,0.0372366,0.0497542,0.0287696,0.0430549,0.0269723,0.0251215,0.0259597
4,9.88671e-08,0.0315664,0.0282426,0.0439999,0.044068,0.0229116,0.0398688,0.0550096,0.0215494,0.0500628,0.0272438,0.0179029,0.0262008
4,9.95339e-08,0.0201801,0.0165629,0.026792,0.0268811,0.012542,0.0229694,0.0334737,0.0117565,0.0312515,0.0155308,0.00965633,0.0152081
4,9.96736e-08,0.0189625,0.0148418,0.024379,0.0245181,0.0110796,0.0202119,0.0306169,0.0103989,0.0289808,0.0136437,0.00853668,0.0135548
5,1.00032e-07,0.0318277,0.0138046,0.0292899,0.0307139,0.00980981,0.0169157,0.036491,0.00829265,0.0358727,0.0110139,0.00650892,0.0109579
5,1.00066e-07,0.0332851,0.0146228,0.0304627,0.0322303,0.00987555,0.0176622,0.0385934,0.00823431,0.0376264,0.0111821,0.00639596,0.011088
5,1.0019e-07,0.0427584,0.0171546,0.0360308,0.0391491,0.0105318,0.019965,0.0475866,0.00811129,0.045422,0.0117512,0.00605547,0.0114199
5,1.0025e-07,0.0454037,0.0213221,0.0389903,0.0419246,0.0112116,0.0241604,0.0515535,0.00857573,0.0482789,0.0163508,0.00627133,0.0159024
5,1.00617e-07,0.0458859,0.0273118,0.0406112,0.0425032,0.011101,0.0294039,0.0530124,0.00836861,0.0486766,0.0240227,0.00586159,0.0233079
5,1.00961e-07,0.0387835,0.0238996,0.0376612,0.0390131,0.0100873,0.0298557,0.0492797,0.00769205,0.0450172,0.0211028,0.00527064,0.0201645
5,1.01284e-07,0.0319912,0.0188712,0.0311991,0.0320588,0.00816317,0.023987,0.0401102,0.00624328,0.0375234,0.0165952,0.00428177,0.015725
5,1.01438e-07,0.0302275,0.0176476,0.0315115,0.0322475,0.00819827,0.0252805,0.040612,0.00634366,0.0379961,0.0153153,0.00431746,0.0142966
5,1.01819e-07,0.0304811,0.0152531,0.0322812,0.0332269,0.00732607,0.02234,0.0399012,0.00567062,0.0389042,0.0121623,0.00371975,0.0113545
5,1.0197e-07,0.0289407,0.0139395,0.0302593,0.0311986,0.00669321,0.0200719,0.0374124,0.00522008,0.0369707,0.0107725,0.00343344,0.0102531
5,1.02176e-07,0.0266015,0.0207746,0.0308484,0.0303872,0.00731289,0.0261481,0.037444,0.00603171,0.0354856,0.0201291,0.00397961,0.0196995
5,1.02289e-07,0.0248138,0.0219641,0.030647,0.0302263,0.0162681,0.0283522,0.0386899,0.0151955,0.0351403,0.0220681,0.0126749,0.0216072
5,1.02402e-07,0.0237016,0.0278754,0.0324791,0.0312019,0.0217787,0.0348286,0.0412882,0.0208314,0.0356961,0.0299482,0.0177843,0.0294047
5,1.02543e-07,0.0230879,0.0306622,0.0331933,0.031742,0.0244432,0.0374154,0.0424072,0.023544,0.0359651,0.0336905,0.0202774,0.0330771
5,1.02775e-07,0.0266785,0.0308975,0.0360243,0.034988,0.0242167,0.0361927,0.0446985,0.0232577,0.0393496,0.0332167,0.0199498,0.0327135
5,1.02868e-07,0.028962,0.0320042,0.0377181,0.0375128,0.0237277,0.0370639,0.0483526,0.0225341,0.0423233,0.0327269,0.0191845,0.0321537
5,1.02943e-07,0.0296866,0.032352,0.0387374,0.0392383,0.0296354,0.038254,0.0515866,0.0284112,0.0443635,0.0322841,0.0247396,0.0316308
5,1.0303e-07,0.032992,0.0327632,0.0417684,0.0430042,0.0338651,0.0388619,0.0561323,0.032546,0.0486629,0.0315459,0.0285791,0.0308938
5,1.03211e-07,0.0387158,0.0347376,0.0465088,0.0495787,0.0370379,0.0410222,0.0653532,0.035288,0.0563909,0.0301977,0.0309959,0.0294167
5,1.03301e-07,0.0422486,0.0349104,0.049226,0.0528404,0.036838,0.0406878,0.0686018,0.0349423,0.0601093,0.0291657,0.0305894,0.0284296
5,1.03517e-07,0.0427548,0.0328173,0.0497744,0.0542354,0.0470376,0.0396943,0.0708991,0.0452875,0.0617413,0.026341,0.0404955,0.0256109
5,1.03588e-07,0.0437982,0.0334363,0.0505719,0.0556011,0.0476624,0.0404749,0.073279,0.045774,0.0634092,0.0259408,0.0409166,0.0251445
5,1.03598e-07,0.043869,0.0335169,0.0507247,0.0558526,0.0486948,0.0407296,0.0737947,0.0468042,0.0637111,0.0259259,0.0418896,0.0251147
5,1.03797e-07,0.0440184,0.0328337,0.0509365,0.0568541,0.0585454,0.0414712,0.076855,0.0566833,0.0654351,0.0244276,0.0513312,0.0234172
5,1.03814e-07,0.0440759,0.0327834,0.0512471,0.0571704,0.0587932,0.0418983,0.0773499,0.0569168,0.0658626,0.0243362,0.0515313,0.0232868
5,1.04231e-07,0.0381798,0.0266681,0.0457617,0.0507178,0.0503952,0.038058,0.0692783,0.0487649,0.0597606,0.0190219,0.0440406,0.018103
5,1.04987e-07,0.0213943,0.0138488,0.0252087,0.0281698,0.025835,0.0198103,0.0378109,0.024883,0.0333122,0.00957071,0.0224241,0.00903936
5,1.05026e-07,0.0223578,0.0137967,0.0258905,0.0288457,0.0250493,0.019386,0.0380484,0.0240752,0.0339795,0.00939769,0.0216419,0.00891039
5,1.05088e-07,0.0240094,0.0137564,0.0270652,0.0301526,0.0238898,0.0187051,0.0387902,0.0228645,0.0353997,0.00914157,0.0204708,0.00868857
5,1.05212e-07,0.0264911,0.013511,0.0286734,0.0321159,0.0216777,0.0172614,0.0397242,0.0205438,0.0375185,0.00856723,0.0182618,0.00813546
5,1.05215e-07,0.0265422,0.0134861,0.0286927,0.0321434,0.021631,0.0172095,0.0397358,0.0204963,0.0375614,0.00852731,0.0182181,0.00810113
5,1.05406e-07,0.0334373,0.0141749,0.033902,0.0377245,0.0190785,0.0159488,0.0441917,0.0177983,0.0442235,0.00814976,0.0155282,0.00807162
5,1.0585e-07,0.031555,0.0127129,0.0339725,0.037059,0.0145309,0.0176677,0.0433499,0.0132399,0.0437337,0.00715903,0.0110908,0.00692355
5,1.06006e-07,0.0361761,0.0123427,0.0346313,0.0379979,0.0136148,0.0170707,0.0445675,0.0118473,0.0445251,0.00685183,0.00977088,0.00645871
5,1.06081e-07,0.0394858,0.0127182,0.0366684,0.0401941,0.013311,0.0169739,0.046575,0.0113756,0.0468711,0.00691668,0.00925747,0.00653565
5,1.06106e-07,0.0404717,0.0128352,0.0373045,0.0409305,0.013208,0.0169025,0.0472416,0.0112187,0.0476717,0.00692504,0.0090923,0.00653836
5,1.0653e-07,0.0502552,0.0125722,0.0399408,0.0444187,0.0113612,0.0147869,0.0504641,0.00854285,0.0510085,0.00636364,0.00655046,0.00576984
5,1.06739e-07,0.0459688,0.011233,0.0361931,0.0405437,0.00979627,0.0126955,0.0457652,0.00718159,0.046514,0.0055527,0.00543948,0.0049655
5,1.06899e-07,0.0412989,0.010621,0.0337805,0.0382175,0.0200926,0.0136002,0.0447387,0.0178621,0.0438447,0.00564886,0.0156947,0.00501484
5,1.07633e-07,0.0227094,0.0159767,0.0234641,0.0246063,0.0196426,0.0190055,0.0311001,0.0185159,0.0274689,0.0160874,0.0164009,0.0155534
5,1.07723e-07,0.0215965,0.015058,0.0221659,0.0232259,0.0182753,0.0177392,0.0292261,0.0172166,0.0260651,0.0152124,0.0152242,0.0146911
5,1.07821e-07,0.0209979,0.019486,0.023474,0.0236422,0.0178162,0.0220729,0.0301792,0.0168032,0.0262717,0.0210595,0.0146266,0.0204872
5,1.0854e-07,0.0190079,0.0187271,0.0221112,0.02159,0.0109557,0.0195288,0.0259562,0.0101925,0.0237674,0.020222,0.00839537,0.0199143
5,1.08807e-07,0.0177878,0.016425,0.022874,0.0224784,0.00989571,0.0211282,0.02769,0.00906388,0.0253286,0.0171535,0.00724056,0.0166016
5,1.0939e-07,0.0186522,0.0119057,0.0218684,0.0220845,0.00681968,0.0153667,0.0254699,0.00604405,0.0250127,0.0109777,0.00457246,0.0106559
5,1.09394e-07,0.0187436,0.0119888,0.0219464,0.0221983,0.00682722,0.0154512,0.0256582,0.00604045,0.0251493,0.0109927,0.00456437,0.0106665
5,1.0941e-07,0.0202569,0.0124713,0.0228485,0.0233394,0.00698655,0.0159457,0.0272372,0.00606741,0.026458,0.0111198,0.00455111,0.0107516
5,1.09421e-07,0.0218221,0.0129371,0.0239486,0.0246344,0.00714617,0.0163671,0.028814,0.0061212,0.0279303,0.0112588,0.00455749,0.0108695
5,1.09783e-07,0.050178,0.018453,0.0404849,0.0444991,0.00943495,0.0208429,0.0529725,0.00633694,0.0503395,0.0120528,0.004173,0.0112142
5,1.09947e-07,0.0486466,0.0179144,0.0398977,0.0443644,0.0204258,0.0218226,0.0544626,0.0175181,0.0502252,0.0117175,0.0148576,0.0108151
5,1.10007e-07,0.0498271,0.0180941,0.0412508,0.0458633,0.0225438,0.0220022,0.0560155,0.0196639,0.0519052,0.0116759,0.0168585,0.0108144
5,1.10046e-07,0.0527495,0.0184081,0.043034,0.0479064,0.0237762,0.0223075,0.0583317,0.0207274,0.0541751,0.011741,0.0178152,0.0108495
