Event,Time,V(t)_0,V(t)_1,V(t)_2,V(t)_3,V(t)_4,V(t)_5,V(t)_6,V(t)_7,V(t)_8,V(t)_9,V(t)_10,V(t)_11,V(t)_12,V(t)_13,V(t)_14,V(t)_15,V(t)_16,V(t)_17,V(t)_18,V(t)_19
7,1.6864e-07,0.174931,0.247998,0.0944093,0.221758,0.303688,0.125174,0.148434,0.268639,0.189057,0.233331,0.1481,0.140063,0.128798,0.114666,0.130082,0.091735,0.15639,0.148771,0.1316,0.0618386
7,1.6866e-07,0.168926,0.259425,0.090777,0.217495,0.296155,0.120416,0.142906,0.262061,0.187396,0.232271,0.144147,0.136894,0.134989,0.112342,0.128176,0.0906032,0.154281,0.14375,0.127915,0.0595709
7,1.6868e-07,0.163027,0.267254,0.0872748,0.212736,0.288261,0.115555,0.137549,0.255147,0.199096,0.230045,0.140071,0.133501,0.139262,0.109784,0.125868,0.0890887,0.151654,0.138801,0.124171,0.0573675
7,1.687e-07,0.157248,0.272094,0.0905268,0.207599,0.280118,0.110911,0.132362,0.248,0.207502,0.226879,0.135917,0.129945,0.141943,0.107049,0.123233,0.0873788,0.148619,0.133942,0.120382,0.0551838
7,1.6872e-07,0.151601,0.274462,0.0985117,0.202183,0.271819,0.106649,0.127256,0.240702,0.213164,0.222961,0.131725,0.126276,0.143783,0.104186,0.120366,0.085469,0.145266,0.129184,0.116579,0.0531896
7,1.6874e-07,0.146096,0.274793,0.104467,0.19657,0.26344,0.102538,0.131046,0.233326,0.216548,0.218346,0.127525,0.122537,0.147961,0.101235,0.117316,0.083407,0.141674,0.124536,0.112786,0.0548616
7,1.68761e-07,0.140738,0.273457,0.108727,0.190829,0.255046,0.0985764,0.141776,0.225927,0.218049,0.213384,0.123344,0.118761,0.150513,0.0982286,0.114076,0.0812324,0.137907,0.120006,0.109024,0.0559083
7,1.68781e-07,0.137073,0.270764,0.111285,0.184905,0.246537,0.0947591,0.159794,0.218396,0.217679,0.207807,0.124985,0.114869,0.151675,0.0951201,0.110732,0.0789786,0.133864,0.11551,0.105163,0.0564103
7,1.68828e-07,0.144282,0.260543,0.113558,0.179712,0.227285,0.0863509,0.18671,0.201422,0.213042,0.194537,0.129244,0.106103,0.150515,0.0880266,0.102918,0.0735296,0.124525,0.10568,0.0967179,0.0561146
7,1.68875e-07,0.144706,0.246653,0.1119,0.171694,0.208868,0.0786629,0.226341,0.185039,0.204129,0.180758,0.128316,0.0976333,0.145539,0.0811119,0.0951327,0.0680511,0.115178,0.0965583,0.0887141,0.0543447
7,1.68922e-07,0.140883,0.231117,0.107705,0.168067,0.191471,0.087927,0.282769,0.169651,0.192799,0.167051,0.124112,0.0895132,0.138282,0.074466,0.0875855,0.0643208,0.106089,0.0914418,0.0812117,0.0517047
7,1.68969e-07,0.143324,0.21489,0.102043,0.171581,0.175203,0.0918521,0.309895,0.155254,0.180279,0.153775,0.117982,0.0819672,0.129872,0.06824,0.0804002,0.0612632,0.0974191,0.0916322,0.0741752,0.0504991
7,1.69016e-07,0.169103,0.19869,0.0956261,0.169657,0.159845,0.103682,0.318149,0.160733,0.167346,0.141019,0.114515,0.0749413,0.120954,0.0671262,0.0857597,0.058452,0.0892006,0.0890758,0.067728,0.0529231
7,1.69063e-07,0.180418,0.182965,0.0887233,0.163663,0.145916,0.128859,0.314313,0.169061,0.154563,0.129158,0.110868,0.0684385,0.11197,0.0690856,0.087007,0.0584934,0.0815877,0.0850231,0.0617902,0.0529888
7,1.69111e-07,0.223583,0.16798,0.0820423,0.155298,0.133099,0.142102,0.303039,0.179815,0.142217,0.123082,0.105526,0.0662696,0.103199,0.0700574,0.0942942,0.0580246,0.0745307,0.0800913,0.0563381,0.0594006
7,1.69158e-07,0.277204,0.153881,0.0755541,0.145689,0.154401,0.14637,0.287441,0.217165,0.130493,0.133237,0.0992099,0.065815,0.0948085,0.080606,0.111405,0.0560353,0.0745645,0.0778562,0.0630894,0.0669895
7,1.69205e-07,0.302845,0.140609,0.0870039,0.135576,0.164653,0.1449,0.269472,0.244896,0.119488,0.135812,0.101889,0.0654211,0.0868926,0.0899027,0.119617,0.05325,0.0773355,0.0900466,0.0715865,0.0698343
7,1.69252e-07,0.310173,0.128437,0.116897,0.12534,0.190694,0.139888,0.25072,0.255288,0.12333,0.157792,0.104388,0.0716673,0.0794536,0.0931662,0.121404,0.050007,0.0797733,0.0951123,0.0812328,0.0695664
7,1.69299e-07,0.306068,0.149291,0.135156,0.115473,0.243692,0.132747,0.231931,0.254563,0.123483,0.187612,0.108509,0.0766179,0.0725645,0.0965405,0.11909,0.0465582,0.093598,0.0955369,0.116753,0.0674825
7,1.69309e-07,0.304207,0.152047,0.14136,0.113475,0.254868,0.131115,0.228078,0.253434,0.123014,0.191509,0.110616,0.0770833,0.0713852,0.0983465,0.118255,0.0458371,0.0967062,0.0952303,0.123559,0.0668884
7,1.69319e-07,0.302075,0.154324,0.14678,0.111497,0.264961,0.129443,0.224251,0.25204,0.122718,0.194762,0.113049,0.0773928,0.072869,0.0998843,0.117324,0.0451162,0.0993833,0.0948133,0.12955,0.0662521
7,1.69328e-07,0.299701,0.156163,0.151697,0.109541,0.273726,0.127739,0.220454,0.250312,0.125781,0.20259,0.11767,0.0775604,0.0778084,0.101133,0.116309,0.0443967,0.101666,0.0942967,0.134792,0.0655783
7,1.69338e-07,0.29711,0.157603,0.160331,0.107608,0.281273,0.126007,0.216689,0.248468,0.128375,0.209778,0.121688,0.077599,0.0821735,0.102117,0.115218,0.0436794,0.103586,0.0936905,0.139349,0.0648716
7,1.69348e-07,0.294327,0.158678,0.1679,0.105697,0.287706,0.124252,0.212958,0.246433,0.13054,0.215989,0.125154,0.0775207,0.0859705,0.102861,0.114061,0.0429653,0.105177,0.093004,0.143255,0.0641361
7,1.69358e-07,0.291374,0.159421,0.174541,0.103811,0.293118,0.122479,0.209264,0.244228,0.134288,0.221305,0.128114,0.0773365,0.0893153,0.103384,0.112846,0.0422549,0.106465,0.0922456,0.146609,0.0633754
7,1.69368e-07,0.28827,0.165518,0.180307,0.101948,0.297597,0.120693,0.205609,0.241872,0.139335,0.225803,0.130611,0.0770564,0.0922273,0.103708,0.111578,0.0415491,0.107478,0.0914233,0.149435,0.0625931
7,1.69377e-07,0.285035,0.173268,0.185273,0.100111,0.301224,0.120305,0.201995,0.239383,0.143707,0.229551,0.132684,0.07669,0.0947329,0.10385,0.110266,0.0408484,0.10824,0.0905441,0.151779,0.0617924
7,1.69387e-07,0.281685,0.180042,0.189505,0.0982983,0.304073,0.123765,0.198422,0.236775,0.147462,0.232614,0.13437,0.0762457,0.0968666,0.103828,0.108916,0.0401535,0.108772,0.0896146,0.153683,0.0609761
7,1.69397e-07,0.278236,0.186922,0.193065,0.0965113,0.306212,0.126722,0.194893,0.234066,0.150558,0.235051,0.135702,0.0757314,0.0986597,0.103655,0.107532,0.0394646,0.11062,0.0886409,0.155185,0.0601468
7,1.69407e-07,0.274703,0.200008,0.196011,0.09475,0.307704,0.129217,0.191408,0.231267,0.153232,0.236919,0.136712,0.0751545,0.100142,0.103348,0.10612,0.0387824,0.112264,0.0876286,0.156321,0.059307
7,1.69411e-07,0.273236,0.204918,0.197052,0.094037,0.308142,0.130114,0.189996,0.230099,0.154186,0.23753,0.137039,0.074902,0.100664,0.103186,0.105536,0.0385053,0.112843,0.0872045,0.156687,0.058961
7,1.69415e-07,0.271758,0.209583,0.198002,0.0933283,0.308485,0.130944,0.188591,0.228919,0.155065,0.237945,0.137319,0.0746406,0.101141,0.103005,0.104948,0.0382294,0.113372,0.0875115,0.156999,0.0586137
7,1.69419e-07,0.27027,0.214013,0.198865,0.092624,0.308736,0.131707,0.187194,0.227728,0.15587,0.238343,0.137553,0.0743707,0.101574,0.102805,0.104356,0.0379548,0.113851,0.0886586,0.15726,0.0582653
7,1.69423e-07,0.268772,0.218214,0.199644,0.091924,0.308901,0.132408,0.185805,0.226527,0.156604,0.238714,0.137743,0.0740927,0.101964,0.102586,0.103762,0.0376813,0.114282,0.0897384,0.157471,0.057916
7,1.69427e-07,0.267265,0.222196,0.200343,0.0912284,0.308981,0.133048,0.184424,0.225315,0.15727,0.23901,0.137891,0.0738069,0.102487,0.102351,0.103165,0.0374092,0.114668,0.0907532,0.157634,0.0575657
7,1.69431e-07,0.26575,0.225966,0.200963,0.0905371,0.30898,0.133629,0.18305,0.224095,0.157871,0.239234,0.137999,0.0735139,0.104458,0.102099,0.102565,0.0371383,0.11501,0.0917054,0.157751,0.0572148
7,1.69435e-07,0.264228,0.229531,0.201509,0.0898502,0.308902,0.134154,0.181684,0.222866,0.158408,0.239389,0.138068,0.0732138,0.106325,0.101831,0.101963,0.0368686,0.11531,0.0925971,0.157824,0.0568632
7,1.69439e-07,0.262699,0.232898,0.201982,0.0891677,0.308749,0.134625,0.180327,0.221629,0.158884,0.239478,0.138099,0.0729071,0.108092,0.101549,0.101359,0.0366003,0.115569,0.0934306,0.157854,0.0565112
7,1.69443e-07,0.261164,0.236075,0.202387,0.0884895,0.308524,0.135043,0.178977,0.220385,0.159301,0.239503,0.138094,0.072594,0.109762,0.101251,0.100753,0.0363334,0.115788,0.0942078,0.157843,0.0561587
7,1.69447e-07,0.259624,0.239067,0.202724,0.0878157,0.308231,0.135411,0.177635,0.219135,0.159662,0.239467,0.138055,0.0722751,0.111339,0.10094,0.100085,0.0360677,0.11597,0.0948935,0.157793,0.055806
7,1.69451e-07,0.25754,0.241834,0.202957,0.0865807,0.307131,0.135555,0.175854,0.217452,0.159439,0.239193,0.137769,0.0713756,0.112615,0.100552,0.0992398,0.0356179,0.116035,0.0951913,0.157308,0.0551761
7,1.6953e-07,0.226827,0.269855,0.198377,0.0743654,0.290125,0.134308,0.183613,0.192245,0.156964,0.228336,0.131294,0.0643004,0.148395,0.0922218,0.0899536,0.0307959,0.113283,0.103487,0.149866,0.0483501
7,1.69608e-07,0.197452,0.282542,0.182572,0.0756088,0.262421,0.124547,0.190311,0.167581,0.145206,0.207826,0.119395,0.0617306,0.156686,0.0821609,0.090232,0.0543227,0.104304,0.135604,0.13616,0.0471581
7,1.69687e-07,0.17946,0.269111,0.163035,0.0717566,0.232022,0.130996,0.201084,0.144984,0.129956,0.184324,0.105841,0.0665176,0.168484,0.0719824,0.084204,0.0635286,0.0931078,0.14664,0.120694,0.0565755
7,1.69766e-07,0.202832,0.244648,0.143031,0.064984,0.202375,0.178708,0.203056,0.141467,0.114009,0.16219,0.0924587,0.064188,0.174625,0.0663592,0.0870219,0.0650737,0.0816088,0.141656,0.10543,0.0643369
7,1.69845e-07,0.213076,0.216839,0.12418,0.0661795,0.175091,0.217633,0.190158,0.187602,0.114714,0.168984,0.0815161,0.0596568,0.165506,0.0687299,0.0891237,0.0642767,0.0708446,0.129708,0.0912983,0.0656065
7,1.69924e-07,0.203099,0.189404,0.107139,0.0665786,0.190489,0.220455,0.191952,0.198909,0.137644,0.189755,0.092729,0.0620829,0.150071,0.068525,0.0840085,0.0601315,0.0704209,0.115439,0.0953932,0.0691217
7,1.70002e-07,0.196553,0.164011,0.11528,0.113511,0.19454,0.216567,0.207034,0.190444,0.151958,0.189193,0.114603,0.0680634,0.132817,0.0853526,0.0969588,0.0541452,0.0726242,0.103104,0.12917,0.0673088
7,1.70081e-07,0.192088,0.186491,0.137489,0.164554,0.240205,0.222227,0.19969,0.195465,0.176084,0.212579,0.125749,0.0710123,0.119843,0.0958771,0.0967883,0.0489617,0.0785498,0.142154,0.14543,0.0618934
7,1.7016e-07,0.205122,0.22927,0.15043,0.176582,0.28363,0.220164,0.182773,0.210445,0.198333,0.218655,0.130461,0.0675093,0.126076,0.101335,0.0968221,0.0459569,0.0935351,0.155938,0.15647,0.060446
7,1.70239e-07,0.222758,0.240043,0.1461,0.170006,0.316556,0.213232,0.182224,0.281936,0.199822,0.236681,0.136995,0.0872001,0.133819,0.118361,0.101567,0.0484574,0.110096,0.172428,0.153226,0.0602313
7,1.70318e-07,0.21536,0.22839,0.150325,0.161092,0.346202,0.217618,0.181199,0.294663,0.189512,0.253457,0.131547,0.101592,0.14332,0.118171,0.109794,0.0570148,0.133791,0.193545,0.150431,0.056006
7,1.70406e-07,0.194883,0.214532,0.169673,0.148068,0.355798,0.2027,0.16647,0.2779,0.180263,0.251775,0.135304,0.101963,0.137897,0.108826,0.119095,0.0567386,0.147216,0.189693,0.154895,0.0495501
7,1.70495e-07,0.172535,0.247657,0.183753,0.130513,0.330451,0.179668,0.150121,0.248134,0.174976,0.230354,0.129355,0.10615,0.128255,0.0959691,0.119245,0.0519579,0.140633,0.17287,0.144017,0.0572579
7,1.70583e-07,0.160173,0.246059,0.178378,0.11253,0.29283,0.15548,0.135508,0.215435,0.15838,0.202573,0.11626,0.103102,0.13437,0.0827914,0.109516,0.0457107,0.126357,0.154311,0.132664,0.0610635
7,1.70672e-07,0.141895,0.22503,0.161487,0.101081,0.265937,0.132989,0.118338,0.233605,0.138527,0.174442,0.101234,0.0933816,0.125843,0.0797687,0.0964319,0.041821,0.110071,0.156256,0.117843,0.0576345
7,1.7076e-07,0.122619,0.208491,0.141135,0.129977,0.245439,0.126066,0.101516,0.255733,0.167836,0.180465,0.0873801,0.0849512,0.113389,0.0798243,0.106811,0.0453768,0.121832,0.144118,0.102071,0.0514307
7,1.70849e-07,0.104604,0.224934,0.121172,0.133287,0.21657,0.112839,0.0861034,0.243766,0.171205,0.202173,0.0968051,0.0789023,0.13722,0.0745811,0.106419,0.0543578,0.119335,0.127298,0.0871637,0.0446628
7,1.70937e-07,0.0885629,0.213223,0.102963,0.123655,0.202308,0.0980294,0.0816899,0.21881,0.25769,0.200799,0.0927639,0.0699154,0.143033,0.0788595,0.100606,0.0535856,0.108523,0.109883,0.07384,0.0452508
7,1.71025e-07,0.117551,0.190851,0.0869772,0.109526,0.243975,0.0838356,0.148678,0.19051,0.281527,0.183754,0.0834658,0.0604546,0.133628,0.0740872,0.0933503,0.0488547,0.102221,0.0936553,0.0980095,0.0613514
7,1.71114e-07,0.149001,0.165917,0.0737283,0.116104,0.241112,0.0710564,0.166448,0.166251,0.268269,0.161603,0.0870006,0.0679855,0.118774,0.0659653,0.0827015,0.042888,0.0929046,0.0792523,0.104893,0.0629658
7,1.71202e-07,0.149731,0.141847,0.0727147,0.142714,0.219969,0.0598982,0.160095,0.154249,0.240731,0.139083,0.0823631,0.0719476,0.102873,0.057228,0.071503,0.0368868,0.0813721,0.0680188,0.0990231,0.0584536
7,1.71291e-07,0.137429,0.120045,0.0663389,0.141933,0.192983,0.0503616,0.144022,0.136425,0.209459,0.11828,0.0736722,0.0675748,0.0877295,0.0488779,0.0608893,0.0311461,0.0698103,0.0643665,0.0885045,0.0517121
7,1.71366e-07,0.123639,0.103857,0.0594864,0.132043,0.169838,0.0433901,0.128289,0.12062,0.183594,0.102517,0.0654455,0.0613337,0.0761625,0.0424528,0.0527876,0.026989,0.0607399,0.0590556,0.078567,0.0456439
7,1.71442e-07,0.109293,0.089644,0.0524815,0.118968,0.14819,0.037354,0.112777,0.105519,0.159761,0.0885886,0.0574161,0.0545377,0.065826,0.0366877,0.0456484,0.0233187,0.0526068,0.0537153,0.0734093,0.039927
7,1.71518e-07,0.0955981,0.0772626,0.0457848,0.105269,0.13424,0.0319443,0.0983139,0.103345,0.13834,0.0764083,0.0499068,0.0478744,0.0568121,0.0362477,0.0393898,0.0201107,0.0454619,0.0477915,0.0670431,0.0347006
7,1.71593e-07,0.0829557,0.0664147,0.039734,0.114802,0.136176,0.0274473,0.0852632,0.123787,0.119506,0.074195,0.043249,0.0416424,0.0489625,0.044573,0.04819,0.017324,0.0572716,0.0419981,0.0597964,0.0300372
7,1.71669e-07,0.0718065,0.0850667,0.0343781,0.121465,0.128434,0.023605,0.0737067,0.125508,0.103054,0.107956,0.0373692,0.0426883,0.0558276,0.0456054,0.0602622,0.0246773,0.0687363,0.0366039,0.0525043,0.0258896
7,1.71744e-07,0.061911,0.0954187,0.0296745,0.116693,0.116623,0.0202979,0.063509,0.118241,0.116936,0.116939,0.0322292,0.0407472,0.0808377,0.043209,0.0620484,0.0293891,0.0697449,0.0316854,0.0457825,0.0223186
7,1.7182e-07,0.0533712,0.0942062,0.0255766,0.107141,0.103415,0.0174528,0.0589179,0.107248,0.139131,0.113597,0.0276594,0.0372615,0.0874578,0.0393331,0.0589661,0.0297311,0.0657044,0.0273036,0.0397115,0.0266844
7,1.71895e-07,0.0704829,0.08764,0.022024,0.0958344,0.0907077,0.0150056,0.0805703,0.0953134,0.140804,0.104839,0.0237501,0.0331787,0.0849996,0.0349536,0.053765,0.0279991,0.0596651,0.0235542,0.0343191,0.0302845
7,1.71971e-07,0.076888,0.0789775,0.0189536,0.0844242,0.078931,0.0129012,0.08561,0.0835321,0.1326,0.0940641,0.0204349,0.0291896,0.0784344,0.0306598,0.0479,0.0254034,0.0530127,0.020294,0.0295546,0.0300474
7,1.72047e-07,0.0750016,0.069882,0.0163052,0.0736082,0.0684102,0.0110916,0.0825272,0.0727415,0.120321,0.082882,0.0175771,0.0254382,0.0703173,0.0267147,0.0420297,0.0225673,0.0464519,0.0174711,0.0254656,0.0280234
7,1.72122e-07,0.0693414,0.061073,0.0140235,0.0638887,0.0591147,0.00953577,0.075826,0.0630435,0.106895,0.0724279,0.0151162,0.022068,0.0619451,0.0231615,0.0366339,0.0197666,0.0404531,0.0150333,0.0219243,0.025289
7,1.72176e-07,0.0643618,0.0551833,0.0125941,0.0576275,0.053209,0.00856219,0.0701907,0.0568254,0.0973305,0.0655395,0.0135748,0.0199005,0.056311,0.0208806,0.0331096,0.0179201,0.0365464,0.013504,0.0196992,0.023224
7,1.7223e-07,0.0591553,0.0498531,0.0112135,0.0519137,0.0478607,0.00768798,0.0643932,0.0511655,0.0883624,0.059177,0.0121901,0.0179243,0.0509778,0.0188032,0.0298694,0.016202,0.0329602,0.0121288,0.0176965,0.0211586
7,1.72284e-07,0.0539243,0.0449605,0.0100696,0.0466882,0.0430289,0.00690302,0.0585,0.0460336,0.0799704,0.0533487,0.0108829,0.0161303,0.0460645,0.0169188,0.0269109,0.0146202,0.0296893,0.0108928,0.0158953,0.0192166
7,1.72338e-07,0.0489951,0.0404983,0.00904209,0.041993,0.0386711,0.00619819,0.0531053,0.0413934,0.0722146,0.0480406,0.00977225,0.0145069,0.0415507,0.0152143,0.0242225,0.0131745,0.0267192,0.00978212,0.014276,0.0173965
7,1.72391e-07,0.0443672,0.0364467,0.00811926,0.0377164,0.0347457,0.00549852,0.0478084,0.0372059,0.0651073,0.0432258,0.0087748,0.0130409,0.0374313,0.0136758,0.0217878,0.0118599,0.0240309,0.0087843,0.0128207,0.0157124
7,1.72445e-07,0.0400806,0.0327795,0.00729051,0.0338614,0.031213,0.00493709,0.0431712,0.0334323,0.0586324,0.0388709,0.00787907,0.0117193,0.0336894,0.0122892,0.0195882,0.0106589,0.0216032,0.00785317,0.0115132,0.0141681
7,1.72499e-07,0.0360073,0.0294678,0.00654628,0.0304237,0.0280358,0.00436609,0.0389219,0.0299231,0.0527581,0.0349401,0.00705279,0.0105291,0.0303016,0.0110033,0.0175566,0.00958349,0.0194142,0.00705172,0.0103386,0.0127359
7,1.72553e-07,0.0324336,0.0264818,0.00587797,0.02733,0.0251795,0.00385588,0.0350509,0.0268784,0.0474442,0.0313973,0.00633275,0.00945822,0.0272414,0.00988391,0.0157745,0.00859267,0.0174428,0.00633197,0.00928361,0.0114608
7,1.72607e-07,0.0288999,0.0237927,0.00527786,0.0245478,0.0226126,0.00346216,0.0315391,0.0240288,0.0426473,0.0281176,0.00568619,0.00846957,0.0244818,0.00883994,0.0141229,0.00772076,0.0156689,0.0056856,0.00833611,0.0102561
7,1.72661e-07,0.0259925,0.021373,0.004739,0.0220467,0.0201794,0.00310865,0.0283623,0.0214718,0.0383236,0.025257,0.00510563,0.00760654,0.0219963,0.00790303,0.0126392,0.00693596,0.0140299,0.00502992,0.00741746,0.00921957
7,1.72715e-07,0.0233667,0.0191969,0.0040026,0.0197991,0.0181207,0.00279123,0.0254946,0.0192823,0.0343689,0.0225948,0.00453534,0.00680535,0.0197596,0.00709719,0.0113515,0.00623005,0.0126003,0.0045164,0.00666026,0.00828514
7,1.72737e-07,0.022346,0.018353,0.00382623,0.0189277,0.0171874,0.00266824,0.0243802,0.0184336,0.0328608,0.0216013,0.0043355,0.00647955,0.0188919,0.00678482,0.0108523,0.00595626,0.0120461,0.00431742,0.00636684,0.00792227
7,1.7276e-07,0.0213688,0.0174155,0.00365764,0.0180946,0.0162917,0.00255067,0.0233134,0.0176221,0.0314181,0.020563,0.00414447,0.00619434,0.0180619,0.00648615,0.0103748,0.00569441,0.0114715,0.00412719,0.00597917,0.00757502
7,1.72782e-07,0.0204335,0.0166495,0.00349648,0.0172981,0.0155742,0.00243827,0.0222924,0.0168462,0.0300381,0.0196584,0.0039087,0.00592164,0.0172681,0.00620059,0.00991832,0.00544401,0.010921,0.00394535,0.00564497,0.00724277
7,1.72805e-07,0.0195383,0.015917,0.00334242,0.0165365,0.0148301,0.00233083,0.0213153,0.0161045,0.0287182,0.0187935,0.00373647,0.00566092,0.0165089,0.00588544,0.00948181,0.00520454,0.0104403,0.00377151,0.00539626,0.0069249
7,1.72827e-07,0.0186817,0.0152166,0.00350801,0.0158084,0.0141769,0.00222812,0.0203804,0.0153953,0.0273948,0.0178774,0.00351974,0.00541166,0.0156791,0.00562628,0.00906445,0.00497557,0.00998076,0.00360533,0.00515851,0.00662083
7,1.7285e-07,0.0178622,0.0145469,0.00658943,0.0151123,0.0135524,0.00212994,0.019486,0.0147173,0.0261902,0.0170905,0.00336465,0.00517334,0.0149894,0.00537851,0.00866541,0.00475662,0.00954135,0.00344648,0.00493122,0.00632999
7,1.72872e-07,0.0170781,0.0137772,0.00906143,0.0144467,0.0129554,0.00203609,0.0186304,0.0140691,0.0249785,0.0163382,0.00321639,0.00494551,0.0143299,0.00514163,0.00828389,0.00454727,0.00912124,0.00329462,0.00471395,0.00605181
7,1.72895e-07,0.0163281,0.0131707,0.0109689,0.0138105,0.0123847,0.00186189,0.0178121,0.0134494,0.0238796,0.0156188,0.00307466,0.00472769,0.0136993,0.00491517,0.00791912,0.0043471,0.008693,0.00314945,0.00450625,0.00578576
7,1.72917e-07,0.0156108,0.0124641,0.0124118,0.0132022,0.0118391,0.00177984,0.0170293,0.012857,0.0228289,0.0149311,0.00293918,0.00451945,0.0130963,0.00469867,0.00757039,0.00415572,0.00831017,0.00294888,0.0043077,0.00553134
7,1.7294e-07,0.0149246,0.0119153,0.0134733,0.0126206,0.0113175,0.00170142,0.0162807,0.0122906,0.0218242,0.0142736,0.00280967,0.00432038,0.012457,0.00449169,0.00723699,0.00397275,0.00794418,0.00281895,0.0041179,0.00528804
7,1.72962e-07,0.0131836,0.0104834,0.0131426,0.0114088,0.00955773,0.00212291,0.0150625,0.0109341,0.0198235,0.0126375,0.00233794,0.00343377,0.011052,0.00392874,0.00640991,0.00346345,0.00692916,0.00141783,0.00346446,0.00454721
7,1.73095e-07,0.010128,0.00805116,0.013991,0.00872967,0.00733961,0.0162907,0.0230335,0.00839675,0.0152255,0.00970532,0.0017953,0.00259465,0.00848817,0.00301704,0.00664911,0.0205551,0.00532134,0.0010349,0.00266037,0.0141973
7,1.73227e-07,0.0400679,0.00618279,0.0120993,0.0122727,0.00563616,0.0173897,0.0529756,0.0071247,0.0116927,0.00745305,0.00137861,0.00199249,0.00651853,0.00231683,0.0086462,0.0328566,0.0040864,0.000794704,0.0020429,0.0263867
7,1.73359e-07,0.0519816,0.00474786,0.00976241,0.013009,0.019924,0.015126,0.05297,0.0161434,0.00897912,0.0118175,0.00105863,0.0335716,0.00500573,0.0184854,0.00787039,0.0311699,0.00928083,0.000610252,0.0193085,0.0256463
7,1.73491e-07,0.0472285,0.00364591,0.0075927,0.0112032,0.0296875,0.0122315,0.0449488,0.0161388,0.0187263,0.0148872,0.0124352,0.0424068,0.00384394,0.0297921,0.00641801,0.0260004,0.0131551,0.000468611,0.0333493,0.0215469
7,1.73623e-07,0.0388313,0.0560503,0.0365739,0.00903633,0.027583,0.00954806,0.0360019,0.013625,0.0188591,0.0134529,0.0211865,0.0383582,0.00337289,0.0283128,0.0050772,0.020674,0.0121299,0.00030004,0.0320419,0.0171968
7,1.73755e-07,0.0307102,0.0720806,0.0712522,0.0106203,0.0228619,0.00740643,0.0715436,0.0108213,0.0160196,0.0109574,0.0449492,0.0314432,0.0176415,0.0235969,0.00395051,0.0161252,0.0100174,0.000453786,0.0268512,0.0134309
7,1.73887e-07,0.0238923,0.0654478,0.0696756,0.0225794,0.0181604,0.0244402,0.0908212,0.00846694,0.012843,0.00865852,0.0510199,0.0248456,0.0187961,0.0187772,0.003011,0.0146163,0.00794575,0.015193,0.0278268,0.0103923
7,1.74019e-07,0.0805334,0.0592487,0.0587225,0.0542728,0.0430319,0.0393457,0.0822181,0.0969113,0.0100504,0.0358418,0.0449332,0.0221158,0.0162586,0.046512,0.0444504,0.0166095,0.0325392,0.0216532,0.0245736,0.0191103
7,1.74151e-07,0.092237,0.0900712,0.0518563,0.0667535,0.0954646,0.0373685,0.0674732,0.123064,0.0422869,0.109939,0.0433722,0.0360291,0.0600422,0.0535882,0.0652685,0.0299885,0.0595638,0.0201012,0.042667,0.0199683
7,1.74283e-07,0.103327,0.129727,0.072303,0.0599165,0.110722,0.0311544,0.0843505,0.111487,0.10771,0.120472,0.0545278,0.0354722,0.0722029,0.0473793,0.0608849,0.0289802,0.0658488,0.0166435,0.0527589,0.030424
7,1.74415e-07,0.106498,0.138541,0.0668157,0.0490459,0.098032,0.0247884,0.0887607,0.0915172,0.110326,0.105048,0.0492711,0.0299593,0.0908887,0.0385167,0.0505008,0.0243386,0.0575801,0.0283362,0.0474658,0.029754
7,1.7443e-07,0.105215,0.137123,0.0656105,0.0477951,0.095809,0.0241096,0.0876574,0.0891999,0.108979,0.102792,0.0483176,0.0292555,0.0906489,0.0375191,0.0492573,0.0237581,0.056352,0.031495,0.046535,0.0292754
7,1.74445e-07,0.103754,0.135437,0.0643515,0.0465573,0.0937554,0.0234441,0.0865308,0.0869047,0.107451,0.100504,0.0473337,0.0285511,0.0901345,0.0365341,0.0480209,0.0231784,0.0551048,0.0341029,0.0455767,0.028799
7,1.7446e-07,0.102146,0.133528,0.0630505,0.0453351,0.0916714,0.0227923,0.0852682,0.0846364,0.105772,0.0981947,0.046327,0.0278486,0.0893858,0.0355632,0.0467949,0.0226013,0.0538454,0.0362286,0.0444928,0.0282916
7,1.74476e-07,0.100339,0.131433,0.0617178,0.0441305,0.0895684,0.0221546,0.083893,0.082399,0.103969,0.0958762,0.0453042,0.02715,0.0884383,0.0346077,0.045582,0.0220284,0.0525575,0.0379324,0.043503,0.0277592
7,1.74491e-07,0.0985128,0.129185,0.0603624,0.0429449,0.0874562,0.0215311,0.0824257,0.0801955,0.102066,0.0935573,0.044271,0.0264572,0.0873231,0.0336687,0.0443844,0.0214611,0.0512915,0.039268,0.0425043,0.0272072
7,1.74506e-07,0.096502,0.126814,0.0589921,0.0417798,0.0853432,0.020922,0.0808841,0.0780289,0.100083,0.091246,0.0432324,0.0257718,0.0860676,0.0327471,0.0432041,0.0209004,0.0500289,0.0402824,0.0415014,0.0266402
7,1.74521e-07,0.0945396,0.124344,0.0576137,0.0406363,0.0832369,0.0203273,0.079284,0.0759012,0.0980387,0.088949,0.0421926,0.025095,0.0846958,0.0318437,0.0420427,0.0203475,0.0487736,0.0410173,0.0404982,0.0260623
7,1.74536e-07,0.0925314,0.121799,0.056233,0.0395153,0.0811433,0.019747,0.0860122,0.0738143,0.0959478,0.0866722,0.0411151,0.0244279,0.0832287,0.0309588,0.0409014,0.019803,0.0475287,0.0415095,0.0394982,0.0254769
