tau_m,tau_s,tau_r,tau_plus,tau_minus,a_plus,a_minus,CFI0,CF01,CFI1,alpha,TH0,TH1,fitnessEff,fitnessFake,fitnessSel
5.079672264508865e-09,4.646920016605582e-09,6.611961489430004e-09,3.9495361776097255e-09,1e-10,9.086998687031919e-05,1.25e-06,0.5,0.5,0.5220244827120087,0.9644306967387448,0.6,0.6,0.0,0.0,0.0
4.67086678713518e-09,1.9695047864138134e-09,6.611961489430004e-09,3.9495361776097255e-09,5.118637895821046e-09,6.56e-06,6.193945263449541e-05,0.5,0.79221446474089,0.5220244827120087,0.9644306967387448,0.8301718335777343,0.6,0.0183526,0.0006,0.0275522
4.67086678713518e-09,1.9695047864138134e-09,6.611961489430004e-09,3.9495361776097255e-09,5.118637895821046e-09,6.56e-06,6.193945263449541e-05,0.614004433506764,0.5,0.5220244827120087,0.9644306967387448,0.6,0.6,0.0245105,0.0054,0.0357808
4.67086678713518e-09,1.9695047864138134e-09,6.611961489430004e-09,3.9495361776097255e-09,5.118637895821046e-09,6.56e-06,6.193945263449541e-05,0.614004433506764,0.79221446474089,0.5220244827120087,0.1,0.6,0.7825641165168143,0.016339,0.0028,0.0283493
4.67086678713518e-09,1.9695047864138134e-09,1e-10,3.9495361776097255e-09,5.118637895821046e-09,6.56e-06,6.193945263449541e-05,0.5,0.79221446474089,0.5220244827120087,0.9644306967387448,0.8301718335777343,0.6,0.110429,0.0652,0.108973
4.67086678713518e-09,1.9695047864138134e-09,1e-10,5.467106740371755e-09,7.349078660217791e-09,3.429082369390264e-05,5.494126042043332e-05,0.5,0.79221446474089,0.5,0.9644306967387448,0.6,0.6,0.573802,0.5996,0.342314
4.67086678713518e-09,1.9695047864138134e-09,1e-10,3.9495361776097255e-09,5.118637895821046e-09,6.56e-06,6.193945263449541e-05,0.5,0.79221446474089,0.5220244827120087,0.9644306967387448,0.6,0.7825641165168143,0.093286,0.0502,0.0947637
4.67086678713518e-09,1.9695047864138134e-09,1e-10,1e-10,7.349078660217791e-09,3.429082369390264e-05,5.494126042043332e-05,0.5,0.5,0.5,0.1,0.6,0.6,0.477678,0.5102,0.320675
4.67086678713518e-09,1.9695047864138134e-09,1e-10,3.9495361776097255e-09,5.118637895821046e-09,6.56e-06,6.193945263449541e-05,0.614004433506764,0.5,0.5220244827120087,0.9644306967387448,0.6,0.7825641165168143,0.0316962,0.0118,0.042563
5.079672264508865e-09,4.646920016605582e-09,1e-10,3.9495361776097255e-09,5.118637895821046e-09,6.56e-06,6.193945263449541e-05,0.800580010610825,0.5,0.5220244827120087,0.9644306967387448,0.6,0.6,0.0,0.0,0.0
4.67086678713518e-09,1.9695047864138134e-09,1e-10,5.467106740371755e-09,5.118637895821046e-09,6.56e-06,1.25e-06,0.614004433506764,0.79221446474089,0.5220244827120087,0.9644306967387448,0.6,0.6,1.0,0.9966,0.528326
8.818519320555915e-09,1.9695047864138134e-09,1e-10,5.467106740371755e-09,7.349078660217791e-09,6.56e-06,5.494126042043332e-05,0.5,0.5,0.5,0.1,0.6,0.6,0.730808,0.8248,0.412445
8.818519320555915e-09,1.9695047864138134e-09,1e-10,1e-10,1e-10,6.56e-06,1.25e-06,0.534494521631937,0.5,0.5220244827120087,0.9644306967387448,0.6,0.7825641165168143,0.998812,0.9966,0.530566
8.818519320555915e-09,1e-10,1e-10,5.467106740371755e-09,7.349078660217791e-09,6.56e-06,1.25e-06,0.5,0.79221446474089,0.5220244827120087,0.5285944741507999,0.6045065827216428,0.8373538163164983,1.0,0.9966,0.122668
8.818519320555915e-09,1e-10,1e-10,1e-10,1e-10,6.56e-06,5.418639312765347e-05,0.5,0.79221446474089,0.5,0.5285944741507999,0.6,0.6,0.9994,0.9966,0.463553
4.67086678713518e-09,1e-10,1e-10,3.9495361776097255e-09,7.349078660217791e-09,6.56e-06,1.25e-06,0.5,0.79221446474089,0.5220244827120087,0.9644306967387448,0.6,0.6,1.0,0.9966,0.384849
4.67086678713518e-09,1e-10,1e-10,1e-10,7.349078660217791e-09,6.56e-06,5.418639312765347e-05,0.5,0.79221446474089,0.5220244827120087,0.9644306967387448,0.8301718335777343,0.6,0.0453996,0.0294,0.057977
8.818519320555915e-09,1e-10,1e-10,1e-10,1e-10,6.56e-06,1.25e-06,0.5,0.79221446474089,0.5220244827120087,0.9644306967387448,0.6,0.7825641165168143,1.0,0.9966,0.50262
8.818519320555915e-09,1e-10,1e-10,1e-10,7.349078660217791e-09,6.56e-06,5.418639312765347e-05,0.5,0.79221446474089,0.5220244827120087,0.2692112788986716,0.8301718335777343,0.6,0.0290957,0.0194,0.0632777
1e-10,1.9695047864138134e-09,1e-10,3.9495361776097255e-09,5.118637895821046e-09,6.56e-06,6.193945263449541e-05,0.5,0.79221446474089,0.5220244827120087,0.9644306967387448,0.8301718335777343,0.6,0.0,0.0,0.0
1e-10,1.9695047864138134e-09,1e-10,1e-10,7.349078660217791e-09,3.429082369390264e-05,5.494126042043332e-05,0.5,0.5,0.5,0.1,0.6,0.6,0.0,0.0,0.0
4.67086678713518e-09,1.9695047864138134e-09,6.611961489430004e-09,3.9495361776097255e-09,5.118637895821046e-09,6.56e-06,6.193945263449541e-05,0.5,0.79221446474089,0.7108721187204582,0.9644306967387448,0.6,0.6,0.0155543,0.0012,0.0256494
5.079672264508865e-09,4.646920016605582e-09,6.611961489430004e-09,3.9495361776097255e-09,5.118637895821046e-09,6.56e-06,1.25e-06,0.5,0.5,0.5220244827120087,0.9644306967387448,0.6,0.6,0.00020008,0.0,0.000495935
5.079672264508865e-09,4.646920016605582e-09,6.611961489430004e-09,5.467106740371755e-09,5.118637895821046e-09,6.56e-06,1.25e-06,0.614004433506764,0.79221446474089,0.5220244827120087,0.9644306967387448,0.6,0.6,0.0,0.0,0.0
4.67086678713518e-09,1.9695047864138134e-09,1e-10,3.9495361776097255e-09,5.118637895821046e-09,6.56e-06,6.193945263449541e-05,0.614004433506764,0.5,0.5220244827120087,0.9644306967387448,0.8301718335777343,0.6,0.0649405,0.022,0.0767922
4.67086678713518e-09,1.9695047864138134e-09,1e-10,5.467106740371755e-09,5.118637895821046e-09,6.56e-06,1.25e-06,0.534494521631937,0.5,0.5220244827120087,0.9644306967387448,0.6,0.7825641165168143,0.998207,0.9966,0.529466
4.67086678713518e-09,1.9695047864138134e-09,1e-10,3.9495361776097255e-09,5.118637895821046e-09,6.56e-06,5.418639312765347e-05,0.5,0.5,0.5220244827120087,0.9644306967387448,0.8301718335777343,0.6,0.158443,0.1874,0.148204
5.079672264508865e-09,4.646920016605582e-09,6.611961489430004e-09,3.9495361776097255e-09,5.118637895821046e-09,9.086998687031919e-05,1.25e-06,0.7549434791655583,0.5,0.5220244827120087,0.9644306967387448,0.6,0.6,0.0012018,0.0,0.0024608
4.67086678713518e-09,1.9695047864138134e-09,1e-10,3.9495361776097255e-09,7.349078660217791e-09,6.56e-06,5.418639312765347e-05,0.5,0.79221446474089,0.5220244827120087,0.9644306967387448,0.8301718335777343,0.6,0.0609829,0.037,0.0946119
4.67086678713518e-09,1.9695047864138134e-09,1e-10,1e-10,7.349078660217791e-09,6.56e-06,5.494126042043332e-05,0.5,0.5,0.5,0.1,0.8301718335777343,0.6,0.894051,0.9306,0.457969
4.67086678713518e-09,1.9695047864138134e-09,1e-10,3.9495361776097255e-09,5.118637895821046e-09,6.56e-06,6.193945263449541e-05,0.5,0.5,0.5220244827120087,0.9644306967387448,0.6,0.6,0.857288,0.8908,0.410465
4.67086678713518e-09,1.9695047864138134e-09,1e-10,5.467106740371755e-09,7.349078660217791e-09,3.429082369390264e-05,5.494126042043332e-05,0.5,0.79221446474089,0.5220244827120087,0.9644306967387448,0.6,0.7825641165168143,0.767362,0.7688,0.399886
4.67086678713518e-09,1.9695047864138134e-09,1e-10,1e-10,7.349078660217791e-09,3.429082369390264e-05,5.494126042043332e-05,0.5,0.79221446474089,0.5220244827120087,0.9644306967387448,0.6,0.7825641165168143,0.086708,0.0594,0.125096
4.67086678713518e-09,1.9695047864138134e-09,1e-10,3.9495361776097255e-09,5.118637895821046e-09,6.56e-06,5.494126042043332e-05,0.5,0.5,0.5,0.1,0.6,0.6,0.876256,0.9022,0.494402
4.67086678713518e-09,1.9695047864138134e-09,1e-10,3.9495361776097255e-09,5.118637895821046e-09,6.56e-06,6.193945263449541e-05,0.5,0.79221446474089,0.5,0.13721647886380342,0.6,0.6,0.465518,0.53,0.304152
4.67086678713518e-09,1.9695047864138134e-09,1e-10,5.467106740371755e-09,5.118637895821046e-09,6.56e-06,1.25e-06,0.614004433506764,0.79221446474089,0.5220244827120087,0.9644306967387448,0.7771954744753219,0.7825641165168143,0.996414,0.9966,0.510001
8.818519320555915e-09,1.9695047864138134e-09,1e-10,1e-10,1e-10,6.56e-06,1.25e-06,0.534494521631937,0.5,0.5220244827120087,0.9644306967387448,0.6,0.6,0.9998,0.9966,0.520853
8.818519320555915e-09,1.9695047864138134e-09,1e-10,1e-10,5.118637895821046e-09,6.56e-06,6.193945263449541e-05,0.5,0.79221446474089,0.5220244827120087,0.9644306967387448,0.8301718335777343,0.6,0.161518,0.1652,0.192153
8.818519320555915e-09,1.9695047864138134e-09,1e-10,5.467106740371755e-09,7.349078660217791e-09,6.56e-06,5.494126042043332e-05,0.5,0.79221446474089,0.5145009285727304,0.9644306967387448,0.6,0.6,0.229462,0.2576,0.225632
8.818519320555915e-09,1.9695047864138134e-09,1e-10,5.467106740371755e-09,7.349078660217791e-09,6.56e-06,5.494126042043332e-05,0.5,0.79221446474089,0.5,0.9644306967387448,0.6,0.736062185413766,0.207255,0.2284,0.184814
4.67086678713518e-09,1e-10,1e-10,1e-10,7.349078660217791e-09,6.56e-06,5.418639312765347e-05,0.5,0.79221446474089,0.5220244827120087,0.2692112788986716,0.8301718335777343,0.7851941207958516,0.304788,0.2738,0.241863
4.67086678713518e-09,1e-10,1e-10,1e-10,7.349078660217791e-09,6.56e-06,5.418639312765347e-05,0.5,0.79221446474089,0.5,0.2692112788986716,0.8301718335777343,0.6,0.129735,0.0816,0.143209
8.818519320555915e-09,1e-10,6.611961489430004e-09,3.9495361776097255e-09,5.118637895821046e-09,6.56e-06,6.193945263449541e-05,0.5,0.79221446474089,0.5220244827120087,0.9644306967387448,0.8301718335777343,0.6,0.655904,0.8498,0.377403
8.818519320555915e-09,1e-10,1e-10,3.9495361776097255e-09,5.118637895821046e-09,6.56e-06,6.193945263449541e-05,0.5,0.5,0.5220244827120087,0.9644306967387448,0.6,0.7825641165168143,0.639757,0.7856,0.411923
8.818519320555915e-09,1e-10,1e-10,1e-10,7.349078660217791e-09,6.56e-06,5.418639312765347e-05,0.5,0.79221446474089,0.5220244827120087,0.9644306967387448,0.6,0.7825641165168143,0.350458,0.4152,0.25159
1e-10,1.9695047864138134e-09,1e-10,1e-10,1e-10,6.56e-06,1.25e-06,0.534494521631937,0.5,0.5220244827120087,0.9644306967387448,0.6,0.6,0.0,0.0,0.0
1e-10,1.9695047864138134e-09,1e-10,1e-10,1e-10,6.56e-06,1.25e-06,0.534494521631937,0.5,0.5220244827120087,0.9644306967387448,0.6,0.6,0.0,0.0,0.0
1e-10,1e-10,1e-10,1e-10,5.118637895821046e-09,9.086998687031919e-05,1.25e-06,0.5,0.5,0.5220244827120087,0.9644306967387448,0.8301718335777343,0.6,0.0,0.0,0.0
8.818519320555915e-09,1.9695047864138134e-09,1e-10,5.467106740371755e-09,1e-10,6.56e-06,5.418639312765347e-05,0.5,0.79221446474089,0.5,0.2692112788986716,0.8301718335777343,0.6,1.0,0.9966,0.132042
5.079672264508865e-09,4.646920016605582e-09,6.611961489430004e-09,3.9495361776097255e-09,1e-10,6.56e-06,1.25e-06,0.534494521631937,0.5,0.5220244827120087,0.9644306967387448,0.6,0.7825641165168143,0.000201776,0.0,0.000499728
5.079672264508865e-09,4.646920016605582e-09,6.611961489430004e-09,3.9495361776097255e-09,5.118637895821046e-09,6.56e-06,1.25e-06,0.534494521631937,0.5,0.5220244827120087,0.9644306967387448,0.6,0.6,0.000598165,0.0,0.00132515
4.67086678713518e-09,1.9695047864138134e-09,6.611961489430004e-09,3.9495361776097255e-09,5.118637895821046e-09,6.56e-06,6.193945263449541e-05,0.5,0.79221446474089,0.5,0.13721647886380342,0.6,0.6,0.0125359,0.0008,0.0336177
4.67086678713518e-09,1.9695047864138134e-09,6.611961489430004e-09,3.9495361776097255e-09,5.118637895821046e-09,6.56e-06,6.193945263449541e-05,0.5,0.79221446474089,0.5,0.13721647886380342,0.6,0.6,0.0125359,0.0008,0.0336177
4.67086678713518e-09,1.9695047864138134e-09,1e-10,3.9495361776097255e-09,5.118637895821046e-09,6.56e-06,1.25e-06,0.5,0.5,0.5220244827120087,0.9644306967387448,0.6,0.7825641165168143,0.998592,0.9966,0.529038
4.67086678713518e-09,1.9695047864138134e-09,1e-10,1e-10,1e-10,6.56e-06,5.494126042043332e-05,0.5,0.79221446474089,0.5145009285727304,0.9644306967387448,0.6,0.6,0.747336,0.4136,0.412091
4.67086678713518e-09,1.9695047864138134e-09,1e-10,1e-10,7.349078660217791e-09,6.56e-06,5.494126042043332e-05,0.5,0.5,0.5,0.17690722738863732,0.8301718335777343,0.6,0.0499743,0.0144,0.0813899
4.67086678713518e-09,1.9695047864138134e-09,1e-10,1e-10,7.349078660217791e-09,6.56e-06,5.494126042043332e-05,0.5,0.79221446474089,0.5145009285727304,0.9644306967387448,0.6,0.6,0.0328742,0.008,0.0505541
4.67086678713518e-09,1.9695047864138134e-09,1e-10,3.9495361776097255e-09,5.118637895821046e-09,6.56e-06,6.193945263449541e-05,0.5,0.79221446474089,0.5220244827120087,0.9644306967387448,0.6,0.6,0.0681628,0.0238,0.0797538
4.67086678713518e-09,1e-10,6.611961489430004e-09,3.9495361776097255e-09,1e-10,9.086998687031919e-05,1.25e-06,0.5,0.5,0.5220244827120087,0.9644306967387448,0.8301718335777343,0.6,0.999802,0.9966,0.192797
8.818519320555915e-09,1.9695047864138134e-09,1e-10,1e-10,1e-10,6.56e-06,1.25e-06,0.534494521631937,0.5,0.5220244827120087,0.9644306967387448,0.7436468524481431,0.6,1.0,0.9966,0.465726
4.67086678713518e-09,1.9695047864138134e-09,1e-10,3.9495361776097255e-09,5.118637895821046e-09,6.56e-06,5.494126042043332e-05,0.5,0.79221446474089,0.5220244827120087,0.16280405501170425,0.6,0.7825641165168143,0.068068,0.0194,0.0990163
8.818519320555915e-09,1.9695047864138134e-09,1e-10,5.467106740371755e-09,7.349078660217791e-09,6.56e-06,5.418639312765347e-05,0.5,0.79221446474089,0.5,0.2692112788986716,0.8301718335777343,0.6,0.137602,0.0618,0.177925
8.818519320555915e-09,1.9695047864138134e-09,1e-10,1e-10,1e-10,6.56e-06,1.25e-06,0.5,0.79221446474089,0.7108721187204582,0.9644306967387448,0.6,0.6,1.0,0.9966,0.51848
8.818519320555915e-09,1.9695047864138134e-09,1e-10,1e-10,1e-10,6.56e-06,1.25e-06,0.534494521631937,0.79221446474089,0.7108721187204582,0.9644306967387448,0.6,0.6,1.0,0.9966,0.515993
8.818519320555915e-09,1e-10,1e-10,3.9495361776097255e-09,1e-10,6.56e-06,5.418639312765347e-05,0.5,0.79221446474089,0.5220244827120087,0.9644306967387448,0.6,0.7825641165168143,1.0,0.9966,0.302991
8.818519320555915e-09,1e-10,1e-10,1e-10,1e-10,6.56e-06,1.25e-06,0.534494521631937,0.79221446474089,0.7108721187204582,0.9644306967387448,0.6,0.6,1.0,0.9966,0.37915
4.67086678713518e-09,1e-10,1e-10,1e-10,7.349078660217791e-09,6.56e-06,5.418639312765347e-05,0.5,0.79221446474089,0.5,0.2692112788986716,0.8301718335777343,0.7851941207958516,0.0165514,0.0078,0.040558
8.818519320555915e-09,1e-10,1e-10,1e-10,7.349078660217791e-09,6.56e-06,5.494126042043332e-05,0.5,0.5,0.5,0.1,0.8301718335777343,0.6,0.0595814,0.0934,0.118851
8.818519320555915e-09,1e-10,1e-10,3.9495361776097255e-09,5.118637895821046e-09,6.56e-06,6.193945263449541e-05,0.5,0.5,0.6008281951070743,0.9644306967387448,0.6,0.7825641165168143,0.0787172,0.1062,0.0881418
1e-10,1.9695047864138134e-09,1e-10,1e-10,1e-10,6.56e-06,1.25e-06,0.534494521631937,0.5,0.7108721187204582,0.9644306967387448,0.6,0.6,0.0,0.0,0.0
8.818519320555915e-09,1.9695047864138134e-09,1e-10,1e-10,1e-10,6.56e-06,1.25e-06,0.5,0.79221446474089,0.5220244827120087,0.2692112788986716,0.8301718335777343,0.7851941207958516,1.0,0.9966,0.236369
8.818519320555915e-09,1.9695047864138134e-09,1e-10,1e-10,1e-10,6.56e-06,1.25e-06,0.5,0.79221446474089,0.5220244827120087,0.2692112788986716,0.8301718335777343,0.7851941207958516,1.0,0.9966,0.236369
8.818519320555915e-09,1.9695047864138134e-09,1e-10,5.467106740371755e-09,1e-10,6.56e-06,5.418639312765347e-05,0.5,0.79221446474089,0.5,0.2692112788986716,0.6,0.7825641165168143,1.0,0.9966,0.277542
4.67086678713518e-09,4.646920016605582e-09,6.611961489430004e-09,3.9495361776097255e-09,5.118637895821046e-09,6.56e-06,1.25e-06,0.5,0.5,0.5220244827120087,0.9644306967387448,0.8301718335777343,0.6,0.0,0.0,0.0
4.67086678713518e-09,1.9695047864138134e-09,1e-10,1e-10,1e-10,6.56e-06,5.494126042043332e-05,0.5,0.5,0.5,0.17690722738863732,0.8301718335777343,0.6,0.982503,0.9814,0.519114
4.67086678713518e-09,1.9695047864138134e-09,1e-10,1e-10,7.349078660217791e-09,6.56e-06,1.25e-06,0.5,0.5,0.5,0.17690722738863732,0.8301718335777343,0.6,0.985451,0.9952,0.355334
5.079672264508865e-09,4.646920016605582e-09,6.611961489430004e-09,3.9495361776097255e-09,5.118637895821046e-09,9.086998687031919e-05,1.25e-06,0.534494521631937,0.5,0.5220244827120087,0.9644306967387448,0.6,0.7825641165168143,0.0,0.0,0.0
5.079672264508865e-09,4.646920016605582e-09,6.611961489430004e-09,3.9495361776097255e-09,5.118637895821046e-09,9.086998687031919e-05,1.25e-06,0.5,0.5,0.5220244827120087,0.9644306967387448,0.6,0.7825641165168143,0.0,0.0,0.0
4.67086678713518e-09,1.9695047864138134e-09,1e-10,1e-10,7.349078660217791e-09,3.429082369390264e-05,5.494126042043332e-05,0.5,0.79221446474089,0.5,0.2692112788986716,0.8301718335777343,0.6,0.238099,0.2004,0.259008
4.67086678713518e-09,1.9695047864138134e-09,1e-10,1e-10,1e-10,6.56e-06,5.494126042043332e-05,0.5,0.79221446474089,0.5145009285727304,0.8862402908182361,0.6,0.7825641165168143,0.745909,0.318,0.402987
4.67086678713518e-09,1.9695047864138134e-09,1e-10,3.9495361776097255e-09,1e-10,6.56e-06,5.494126042043332e-05,0.5,0.79221446474089,0.5145009285727304,0.9644306967387448,0.6,0.6,1.0,0.9966,0.528627
4.67086678713518e-09,1.9695047864138134e-09,1e-10,1e-10,7.349078660217791e-09,6.56e-06,5.494126042043332e-05,0.5,0.79221446474089,0.5145009285727304,0.17690722738863732,0.8301718335777343,0.6,0.363551,0.3866,0.32639
4.67086678713518e-09,1.9695047864138134e-09,1e-10,3.9495361776097255e-09,5.118637895821046e-09,6.56e-06,6.193945263449541e-05,0.5,0.79221446474089,0.5145009285727304,0.9644306967387448,0.6,0.6,0.177289,0.1228,0.166656
4.67086678713518e-09,1.9695047864138134e-09,1e-10,3.9495361776097255e-09,5.118637895821046e-09,6.56e-06,6.193945263449541e-05,0.5,0.79221446474089,0.5145009285727304,0.9644306967387448,0.6,0.6,0.177289,0.1228,0.166656
4.67086678713518e-09,1.9695047864138134e-09,1e-10,5.467106740371755e-09,7.349078660217791e-09,6.56e-06,5.494126042043332e-05,0.5,0.79221446474089,0.5220244827120087,0.9644306967387448,0.8301718335777343,0.6,0.107774,0.0688,0.117955
4.67086678713518e-09,1.9695047864138134e-09,1e-10,3.9495361776097255e-09,5.118637895821046e-09,6.56e-06,6.193945263449541e-05,0.5,0.5975939604037741,0.5220244827120087,0.9644306967387448,0.6,0.6,0.249593,0.2068,0.209994
4.67086678713518e-09,1.9695047864138134e-09,1e-10,3.9495361776097255e-09,1e-10,6.56e-06,6.193945263449541e-05,0.5,0.79221446474089,0.5220244827120087,0.9644306967387448,0.6,0.6,1.0,0.9966,0.527938
5.079672264508865e-09,1.9695047864138134e-09,1e-10,1e-10,1e-10,6.56e-06,1.25e-06,0.534494521631937,0.5,0.5220244827120087,0.9644306967387448,0.6,0.7825641165168143,0.994442,0.9964,0.532018
4.67086678713518e-09,1.9695047864138134e-09,1e-10,1e-10,1e-10,6.56e-06,1.25e-06,0.5,0.79221446474089,0.5220244827120087,0.9644306967387448,0.6,0.7825641165168143,0.992045,0.9964,0.522958
8.818519320555915e-09,1.9695047864138134e-09,1e-10,1e-10,7.349078660217791e-09,6.56e-06,5.418639312765347e-05,0.5,0.79221446474089,0.5,0.16280405501170425,0.6,0.7825641165168143,0.848912,0.9176,0.485775
4.67086678713518e-09,1e-10,1e-10,3.9495361776097255e-09,5.118637895821046e-09,6.56e-06,1.25e-06,0.5,0.79221446474089,0.5,0.13721647886380342,0.6,0.6,1.0,0.9966,0.0167299
8.818519320555915e-09,1.9695047864138134e-09,1e-10,1e-10,1e-10,6.56e-06,1.25e-06,0.534494521631937,0.5,0.7108721187204582,0.9644306967387448,0.6,0.6,0.999798,0.9966,0.531424
8.818519320555915e-09,1.9695047864138134e-09,1e-10,1e-10,1e-10,6.56e-06,1.25e-06,0.5,0.79221446474089,0.7108721187204582,0.9644306967387448,0.8301718335777343,0.7851941207958516,0.9982,0.9966,0.508462
4.67086678713518e-09,1e-10,6.611961489430004e-09,3.9495361776097255e-09,5.118637895821046e-09,6.56e-06,5.494126042043332e-05,0.5,0.79221446474089,0.5145009285727304,0.9644306967387448,0.6,0.6,0.842983,0.9892,0.456067
4.67086678713518e-09,1e-10,1e-10,1e-10,5.118637895821046e-09,6.56e-06,6.193945263449541e-05,0.5,0.79221446474089,0.5,0.13721647886380342,0.6,0.6,0.89032,0.9892,0.451115
1e-10,1.9695047864138134e-09,1e-10,3.9495361776097255e-09,7.349078660217791e-09,6.56e-06,5.418639312765347e-05,0.5,0.79221446474089,0.5,0.16280405501170425,0.6,0.7825641165168143,0.0,0.0,0.0
1e-10,1.9695047864138134e-09,1e-10,1e-10,1e-10,6.56e-06,5.494126042043332e-05,0.5,0.5,0.5145009285727304,0.9644306967387448,0.6,0.6,0.0,0.0,0.0
1e-10,1.9695047864138134e-09,1e-10,5.467106740371755e-09,7.349078660217791e-09,6.56e-06,5.494126042043332e-05,0.5,0.79221446474089,0.5220244827120087,0.9644306967387448,0.8301718335777343,0.6,0.0,0.0,0.0
5.079672264508865e-09,1e-10,6.611961489430004e-09,3.9495361776097255e-09,5.118637895821046e-09,9.086998687031919e-05,1.25e-06,0.534494521631937,0.5,0.7108721187204582,0.9644306967387448,0.6,0.6,0.9996,0.9966,0.193346
5.079672264508865e-09,4.646920016605582e-09,6.611961489430004e-09,3.9495361776097255e-09,1e-10,6.56e-06,1.25e-06,0.534494521631937,0.5,0.7108721187204582,0.9644306967387448,0.6,0.6,0.0,0.0,0.0
4.67086678713518e-09,1.9695047864138134e-09,1e-10,1e-10,1e-10,6.56e-06,5.494126042043332e-05,0.5,0.5,0.5145009285727304,0.9644306967387448,0.6,0.6,0.82732,0.6176,0.4338
4.67086678713518e-09,1.9695047864138134e-09,1e-10,1e-10,7.349078660217791e-09,3.429082369390264e-05,5.494126042043332e-05,0.5,0.5,0.5,0.2692112788986716,0.8301718335777343,0.6,0.043596,0.012,0.0830637
4.67086678713518e-09,1.9695047864138134e-09,1e-10,1e-10,7.349078660217791e-09,6.56e-06,1.25e-06,0.5,0.7690032053493279,0.5,0.17690722738863732,0.8301718335777343,0.6,0.998402,0.9964,0.514048
4.67086678713518e-09,1.9695047864138134e-09,1e-10,1e-10,7.349078660217791e-09,3.429082369390264e-05,5.494126042043332e-05,0.5,0.79221446474089,0.5,0.2692112788986716,0.6963228924832078,0.6,0.0201342,0.0038,0.0408562
4.67086678713518e-09,1.9695047864138134e-09,1e-10,1e-10,1e-10,6.56e-06,6.193945263449541e-05,0.5,0.5975939604037741,0.5419783623430029,0.9644306967387448,0.6,0.6,0.567036,0.258,0.344519
4.67086678713518e-09,1.9695047864138134e-09,1e-10,1e-10,7.349078660217791e-09,6.56e-06,5.418639312765347e-05,0.5,0.79221446474089,0.5,0.16280405501170425,0.6,0.7825641165168143,0.0161271,0.0022,0.0352364
4.67086678713518e-09,1.9695047864138134e-09,1e-10,3.9495361776097255e-09,5.118637895821046e-09,6.56e-06,6.193945263449541e-05,0.5,0.79221446474089,0.5220244827120087,0.9644306967387448,0.8301718335777343,0.6,0.0463276,0.0092,0.0619887
4.67086678713518e-09,1.9695047864138134e-09,1e-10,1e-10,7.349078660217791e-09,6.56e-06,5.494126042043332e-05,0.5,0.79221446474089,0.5145009285727304,0.8862402908182361,0.6,0.7825641165168143,0.0149149,0.0016,0.0250935
4.67086678713518e-09,1.9695047864138134e-09,1e-10,1e-10,5.118637895821046e-09,6.56e-06,6.193945263449541e-05,0.5,0.5975939604037741,0.5220244827120087,0.9644306967387448,0.6,0.6,0.0252482,0.0034,0.0376961
4.67086678713518e-09,1.9695047864138134e-09,1e-10,3.9495361776097255e-09,1e-10,6.56e-06,6.193945263449541e-05,0.5,0.79221446474089,0.5145009285727304,0.9644306967387448,0.8301718335777343,0.6,0.999198,0.9966,0.514917
5.079672264508865e-09,1.9695047864138134e-09,1e-10,1e-10,1e-10,6.56e-06,1.25e-06,0.534494521631937,0.5,0.5145009285727304,0.9644306967387448,0.6,0.6,0.998805,0.9966,0.520763
5.079672264508865e-09,1.9695047864138134e-09,1e-10,1e-10,1e-10,6.56e-06,1.25e-06,0.534494521631937,0.5,0.5220244827120087,0.9644306967387448,0.6,0.6,0.999605,0.9966,0.529106
5.079672264508865e-09,1.9695047864138134e-09,1e-10,1e-10,1e-10,6.56e-06,1.25e-06,0.5,0.79221446474089,0.5145009285727304,0.9644306967387448,0.6,0.6,0.999001,0.9966,0.511592
8.818519320555915e-09,1.9695047864138134e-09,1e-10,1e-10,1e-10,6.56e-06,1.25e-06,0.534494521631937,0.5,0.5,0.9644306967387448,0.6,0.6,1.0,0.9966,0.522435
8.818519320555915e-09,1.9695047864138134e-09,1e-10,1e-10,1e-10,6.56e-06,1.25e-06,0.534494521631937,0.5,0.5220244827120087,0.9644306967387448,0.6,0.6,1.0,0.9966,0.531212
8.818519320555915e-09,1.9695047864138134e-09,1e-10,1e-10,7.349078660217791e-09,6.56e-06,5.418639312765347e-05,0.5,0.79221446474089,0.5,0.2692112788986716,0.8301718335777343,0.6,0.0318527,0.0104,0.0604074
8.818519320555915e-09,1.9695047864138134e-09,1e-10,1e-10,1e-10,6.56e-06,1.25e-06,0.8256230481291424,0.5,0.5220244827120087,0.9644306967387448,0.6,0.7825641165168143,0.997813,0.9966,0.530439
4.67086678713518e-09,1e-10,1e-10,5.467106740371755e-09,7.349078660217791e-09,6.56e-06,5.494126042043332e-05,0.5,0.79221446474089,0.5145009285727304,0.8862402908182361,0.6,0.7825641165168143,0.0141418,0.0028,0.0282758
8.818519320555915e-09,1e-10,1e-10,1e-10,7.349078660217791e-09,3.429082369390264e-05,5.494126042043332e-05,0.5,0.79221446474089,0.5,0.2692112788986716,0.8301718335777343,0.6,0.0159091,0.0108,0.0447059
1e-10,4.646920016605582e-09,6.611961489430004e-09,3.9495361776097255e-09,5.118637895821046e-09,9.086998687031919e-05,1.25e-06,0.534494521631937,0.5,0.5220244827120087,0.9644306967387448,0.6,0.6,0.0,0.0,0.0
