Event,Time,V(t)_0,V(t)_1,V(t)_2,V(t)_3,V(t)_4,V(t)_5,V(t)_6,V(t)_7,V(t)_8,V(t)_9,V(t)_10,V(t)_11
8,1.87798e-07,0.144903,0.0919518,0.193855,0.0242376,0.252157,0.139091,0.11977,0.107501,0.0460045,0.0633429,0.0112305,0.026782
8,1.87816e-07,0.143634,0.0916117,0.191382,0.0239632,0.251753,0.139496,0.119432,0.107956,0.045853,0.0626357,0.0108368,0.0258474
8,1.87834e-07,0.141899,0.0908978,0.188416,0.0236212,0.250235,0.139181,0.118589,0.107831,0.0455113,0.0617504,0.0104565,0.0249441
8,1.87852e-07,0.139783,0.0898747,0.185052,0.0232245,0.247792,0.138266,0.117329,0.107221,0.0450123,0.0607206,0.0100895,0.0240719
8,1.87885e-07,0.135101,0.0873491,0.178047,0.0223819,0.261826,0.144069,0.125749,0.105745,0.0512784,0.0635811,0.024937,0.0386084
8,1.87918e-07,0.129726,0.0842337,0.170364,0.0214433,0.268005,0.14609,0.129923,0.103109,0.0550148,0.0646882,0.0352293,0.0484736
8,1.87951e-07,0.123933,0.0807411,0.162307,0.0204497,0.268449,0.145365,0.130985,0.0996797,0.0568787,0.0645195,0.0420966,0.0548369
8,1.87984e-07,0.117925,0.0770296,0.154102,0.0194313,0.264769,0.142678,0.129797,0.0957314,0.05737,0.0634371,0.0464016,0.0585901
8,1.88017e-07,0.111853,0.0732162,0.145912,0.0184104,0.25818,0.138623,0.127009,0.0914693,0.056868,0.0617144,0.0488023,0.0604127
8,1.8805e-07,0.105828,0.069388,0.13786,0.0174033,0.249606,0.133647,0.123116,0.0870472,0.0556608,0.0595586,0.0497991,0.0608217
8,1.88083e-07,0.0999221,0.0656035,0.13002,0.0164203,0.239725,0.12808,0.118485,0.0825728,0.0539641,0.0571223,0.0497736,0.0602096
8,1.88116e-07,0.0941693,0.0618017,0.122452,0.0153365,0.229058,0.122043,0.113164,0.0781041,0.0518956,0.0544937,0.0490137,0.0588729
8,1.88149e-07,0.0886288,0.0581392,0.115192,0.0144318,0.217983,0.115879,0.107708,0.0737387,0.0496251,0.0518151,0.0477376,0.0570356
8,1.88183e-07,0.0833463,0.0547135,0.108261,0.0135669,0.20678,0.10981,0.10228,0.0695133,0.0472909,0.0491192,0.0461098,0.0548662
8,1.88216e-07,0.0783104,0.0514379,0.10167,0.0127436,0.195654,0.103815,0.0968572,0.0654427,0.0449098,0.046451,0.0442537,0.0524906
8,1.88235e-07,0.075474,0.051407,0.0979639,0.0279393,0.189223,0.103077,0.106394,0.0647573,0.0435116,0.0481584,0.0430967,0.0510399
8,1.88254e-07,0.0727266,0.0511003,0.0943776,0.0402927,0.182895,0.101906,0.11366,0.0638389,0.0421227,0.0493002,0.0419087,0.0495667
8,1.88274e-07,0.0700639,0.0505677,0.0909048,0.050254,0.176678,0.100383,0.119027,0.0627323,0.0407474,0.0499712,0.0407001,0.0480811
8,1.88293e-07,0.0674891,0.0498527,0.0875493,0.0581773,0.170594,0.09858,0.122793,0.0614784,0.0393925,0.0502501,0.0394827,0.0465953
8,1.88313e-07,0.0649974,0.0489904,0.0843043,0.0643893,0.164646,0.0965542,0.125224,0.0601082,0.03806,0.0502049,0.0382631,0.0451156
8,1.88332e-07,0.0625911,0.0480127,0.0811723,0.0691496,0.158849,0.0943587,0.12654,0.0586517,0.0367552,0.0498929,0.03705,0.0436508
8,1.88351e-07,0.060265,0.0469439,0.0781464,0.0726945,0.153202,0.0920325,0.126932,0.05713,0.0354784,0.0493626,0.0358472,0.0422046
8,1.88371e-07,0.0580208,0.0458074,0.0752284,0.0752142,0.147716,0.0896144,0.12656,0.0555651,0.0342335,0.048656,0.0346612,0.0407834
8,1.8839e-07,0.0558535,0.0446199,0.0724114,0.0768792,0.142386,0.0871306,0.12556,0.053971,0.03302,0.0478072,0.0334939,0.0393887
8,1.8841e-07,0.0537641,0.0433984,0.0696968,0.0778289,0.137219,0.0846097,0.12405,0.0523637,0.0318406,0.0468471,0.0323499,0.0380253
8,1.88429e-07,0.0517476,0.042154,0.0670778,0.0781854,0.13221,0.0820687,0.122127,0.0507522,0.0306942,0.0457992,0.0312298,0.0366934
8,1.88433e-07,0.0525939,0.0457317,0.0664986,0.0781946,0.131099,0.0814932,0.125176,0.0509614,0.0319467,0.0478383,0.0309801,0.0380401
8,1.88438e-07,0.0533855,0.0491311,0.065926,0.0781799,0.13,0.0809196,0.128047,0.0511457,0.033132,0.0497693,0.0307326,0.0393135
8,1.88442e-07,0.0541295,0.0523805,0.0653564,0.0781422,0.128905,0.0803445,0.130766,0.0513072,0.0342602,0.0516084,0.0304856,0.0405244
8,1.88447e-07,0.0548252,0.0554744,0.0647915,0.0780825,0.127818,0.0797699,0.133328,0.0514463,0.0353296,0.053353,0.03024,0.0416711
8,1.88451e-07,0.0554745,0.0584187,0.0642313,0.0780018,0.12674,0.0791959,0.13574,0.0515638,0.0363424,0.0550065,0.0299959,0.0427559
8,1.88455e-07,0.0560772,0.06121,0.0636776,0.0779015,0.125673,0.0786245,0.138,0.0516605,0.0372976,0.0565674,0.029754,0.043778
8,1.8846e-07,0.0566391,0.0638718,0.0631267,0.0777816,0.124611,0.0780521,0.140129,0.0517378,0.0382037,0.0580492,0.0295127,0.0447462
8,1.88464e-07,0.0571598,0.0664,0.0625805,0.0776434,0.123556,0.0774807,0.142124,0.0517961,0.0390593,0.0594498,0.0292729,0.0456593
8,1.88469e-07,0.0576408,0.0687996,0.0620388,0.0774877,0.12251,0.0769105,0.14399,0.0518363,0.0398663,0.0607722,0.0290346,0.0465194
8,1.88473e-07,0.0580824,0.0710681,0.0615034,0.0773159,0.121475,0.0763435,0.145727,0.0518591,0.0406242,0.0620156,0.0287985,0.047326
8,1.88477e-07,0.0584889,0.0732249,0.0609707,0.0771276,0.120444,0.075776,0.147352,0.0518653,0.0413398,0.0631909,0.0285631,0.0480862
8,1.88478e-07,0.058661,0.073563,0.0610639,0.0770957,0.120948,0.0758892,0.147603,0.0522902,0.0414514,0.0635367,0.0285252,0.0482047
8,1.88479e-07,0.0588281,0.0738915,0.0611542,0.077064,0.121438,0.0759989,0.147848,0.0527032,0.0415598,0.0638727,0.028488,0.0483197
8,1.88479e-07,0.0589969,0.0742237,0.0612451,0.0770313,0.121933,0.0761094,0.148094,0.0531213,0.0416693,0.0642126,0.0284502,0.0484358
8,1.8848e-07,0.059164,0.0745529,0.0613349,0.0769983,0.122423,0.0762185,0.148337,0.053536,0.0417776,0.0645496,0.0284123,0.0485507
8,1.88481e-07,0.0593262,0.0748727,0.0614218,0.0769655,0.122899,0.0763241,0.148572,0.0539391,0.0418827,0.0648771,0.0283753,0.0486621
8,1.88482e-07,0.0594901,0.0751962,0.0615093,0.0769316,0.123381,0.0764304,0.14881,0.0543471,0.0419889,0.0652083,0.0283376,0.0487746
8,1.88482e-07,0.0596491,0.0755104,0.0615941,0.0768981,0.123849,0.0765333,0.14904,0.0547438,0.0420919,0.0655302,0.0283006,0.0488838
8,1.88483e-07,0.0598097,0.0758282,0.0616794,0.0768635,0.124322,0.076637,0.149271,0.0551453,0.0421959,0.0658558,0.0282629,0.0489939
8,1.88484e-07,0.0599687,0.076143,0.0617637,0.0768285,0.12479,0.0767393,0.1495,0.0555435,0.0422988,0.0661786,0.0282253,0.0491029
8,1.88484e-07,0.060123,0.0764489,0.0618452,0.0767939,0.125245,0.0768383,0.149722,0.0559305,0.0423987,0.0664922,0.0281884,0.0492086
8,1.88485e-07,0.0602788,0.0767582,0.0619273,0.0767582,0.125705,0.0769379,0.149945,0.0563223,0.0424995,0.0668094,0.0281509,0.0493153
8,1.88504e-07,0.0639474,0.0841644,0.0637723,0.0756539,0.149496,0.0846468,0.162286,0.0662361,0.0495665,0.0776038,0.0368429,0.0618666
8,1.88524e-07,0.0666196,0.0898038,0.0649439,0.0743324,0.16827,0.0905328,0.171563,0.0740379,0.0551152,0.0860688,0.0437988,0.0718638
8,1.88543e-07,0.0684598,0.0939643,0.0655558,0.0728375,0.182833,0.0948926,0.178277,0.0800673,0.05939,0.0925795,0.0492957,0.0797153
8,1.88563e-07,0.0696025,0.0968796,0.0657025,0.0712085,0.193834,0.0979671,0.182837,0.0845983,0.062588,0.0974387,0.0535558,0.0857495
8,1.88582e-07,0.0701642,0.0987521,0.0654652,0.0694792,0.201836,0.0999648,0.185595,0.087868,0.0648802,0.100909,0.0567715,0.0902506
8,1.88601e-07,0.0702447,0.0997576,0.0649126,0.0676744,0.207334,0.101067,0.186857,0.090085,0.0664165,0.10322,0.0591136,0.09347
8,1.88621e-07,0.0699283,0.100042,0.0641039,0.0658197,0.21073,0.101424,0.186878,0.0914195,0.0673195,0.10456,0.0607199,0.0956114
8,1.8864e-07,0.0692861,0.099731,0.0630875,0.0639315,0.212382,0.101165,0.185876,0.0920215,0.0676971,0.105095,0.0617133,0.0968559
8,1.88659e-07,0.068379,0.0989308,0.061906,0.0620271,0.212585,0.1004,0.184037,0.0920155,0.0676389,0.104963,0.0621952,0.0973529
8,1.88679e-07,0.0672596,0.0977329,0.0605959,0.0601211,0.211593,0.0992228,0.18152,0.0915092,0.0672224,0.104282,0.0622531,0.0972316
8,1.88698e-07,0.0659698,0.0962122,0.0591852,0.0582216,0.209622,0.0977112,0.178455,0.0905928,0.0665125,0.103152,0.0619613,0.0966015
8,1.88733e-07,0.067807,0.11128,0.0564414,0.0548126,0.2041,0.11621,0.196541,0.0903309,0.073974,0.100213,0.0607326,0.0944427
8,1.88769e-07,0.067964,0.120007,0.0535696,0.0515007,0.196806,0.127264,0.205963,0.0886362,0.0779796,0.0964715,0.0588535,0.0913463
8,1.88804e-07,0.0669372,0.124135,0.0506538,0.04831,0.188385,0.132908,0.209142,0.0859616,0.0794918,0.0922266,0.0565475,0.0876406
8,1.88839e-07,0.0650035,0.12496,0.0476409,0.0452349,0.179214,0.134652,0.207878,0.0826446,0.0792249,0.0877015,0.0539815,0.0835712
8,1.88874e-07,0.0626262,0.12345,0.0448135,0.0423347,0.169844,0.133625,0.203512,0.0789294,0.0777117,0.0830522,0.0512739,0.0793113
8,1.8891e-07,0.0598486,0.120208,0.0419862,0.0395889,0.16042,0.130669,0.197001,0.0749613,0.0753489,0.0783964,0.048514,0.0749073
8,1.88945e-07,0.0569392,0.116004,0.0393643,0.0369957,0.151109,0.126403,0.189156,0.0709451,0.0724267,0.0738107,0.0457615,0.0706209
8,1.8898e-07,0.0538513,0.111111,0.0367485,0.0345299,0.141938,0.121293,0.18048,0.0669367,0.0691622,0.0693543,0.0430621,0.0664279
8,1.89015e-07,0.0508478,0.105811,0.0343812,0.0322371,0.133191,0.115669,0.17136,0.062998,0.0657094,0.0650601,0.0404435,0.0623681
8,1.89051e-07,0.0478871,0.100317,0.0321428,0.0300869,0.124817,0.109784,0.162086,0.059177,0.0621844,0.0609548,0.0379271,0.0584724
8,1.89086e-07,0.0450039,0.0947754,0.030031,0.0280715,0.11684,0.103808,0.152853,0.0555,0.0586652,0.057048,0.035523,0.0547546
8,1.89104e-07,0.0460774,0.10225,0.0289969,0.0270887,0.112911,0.112969,0.161971,0.0549128,0.0620888,0.0551249,0.0343367,0.0529213
8,1.89122e-07,0.0467534,0.108003,0.0279945,0.0261382,0.109089,0.120079,0.168811,0.0541596,0.0646511,0.0532548,0.0331815,0.0511367
8,1.8914e-07,0.0470936,0.112285,0.0270246,0.0252205,0.10538,0.125434,0.173709,0.0532724,0.0664787,0.0514406,0.0320595,0.049404
8,1.89158e-07,0.0471523,0.115322,0.026086,0.0243341,0.101781,0.129304,0.176966,0.0522773,0.0676862,0.0496805,0.0309698,0.0477216
8,1.89176e-07,0.046976,0.117305,0.0251778,0.0234778,0.0982897,0.131916,0.178838,0.0511968,0.0683705,0.0479739,0.0299122,0.0460893
8,1.89194e-07,0.0466038,0.1184,0.0242988,0.0226503,0.0949036,0.133466,0.179546,0.0500493,0.0686148,0.0463189,0.0288857,0.0445054
8,1.89212e-07,0.0460706,0.118747,0.0234496,0.0218519,0.0916261,0.134121,0.179277,0.0488531,0.0684904,0.0447173,0.0278916,0.0429717
8,1.89231e-07,0.0454054,0.118469,0.0226287,0.0210811,0.0884525,0.134026,0.178196,0.0476211,0.0680591,0.0431667,0.0269285,0.0414862
8,1.89249e-07,0.044633,0.11767,0.0218354,0.020337,0.0853808,0.133306,0.176442,0.0463652,0.0673738,0.0416662,0.0259959,0.040048
8,1.89267e-07,0.0437744,0.11644,0.0210682,0.0196181,0.0824066,0.132066,0.174133,0.0450943,0.066479,0.0402136,0.0250926,0.0386551
8,1.89285e-07,0.0428489,0.114857,0.0203278,0.0189248,0.0795323,0.130401,0.171374,0.0438188,0.0654148,0.0388098,0.0242193,0.0373086
8,1.89322e-07,0.0454825,0.129916,0.0188989,0.0175885,0.0739773,0.148675,0.190301,0.0435272,0.0725168,0.0360973,0.0225307,0.0347058
8,1.89358e-07,0.0464846,0.137997,0.0175678,0.0163451,0.068793,0.158644,0.19997,0.0425385,0.076125,0.0335663,0.0209541,0.0322758
8,1.89395e-07,0.0463382,0.141097,0.0163292,0.0151894,0.0639624,0.162677,0.203049,0.0410859,0.0772468,0.0312084,0.0194844,0.0300111
8,1.89432e-07,0.0453999,0.140695,0.0151767,0.0141148,0.0594625,0.162531,0.201513,0.039338,0.0766282,0.0290121,0.0181149,0.0279009
8,1.89469e-07,0.0439302,0.137875,0.0141046,0.0131158,0.0552728,0.159494,0.19681,0.0374172,0.0748158,0.0269674,0.0168395,0.025936
8,1.89505e-07,0.0421184,0.13343,0.0131072,0.0121869,0.0513722,0.154508,0.189996,0.0354107,0.0722084,0.0250639,0.0156518,0.0241064
8,1.89542e-07,0.0401036,0.127944,0.0121801,0.0113239,0.0476399,0.148222,0.181788,0.033379,0.069061,0.0232678,0.0144678,0.0223223
8,1.89579e-07,0.0379842,0.121834,0.0113182,0.0105218,0.0442733,0.141225,0.172866,0.0313719,0.065663,0.0216233,0.0134458,0.0207452
8,1.89616e-07,0.035808,0.115403,0.0104799,0.00977646,0.0410036,0.133788,0.163566,0.0293272,0.0621244,0.0200605,0.0124953,0.0192786
8,1.89652e-07,0.0336706,0.108863,0.00973755,0.00908353,0.0381017,0.12625,0.154169,0.027447,0.0585508,0.0186406,0.0116112,0.0179144
8,1.89689e-07,0.0315831,0.102371,0.00904791,0.00843989,0.0354051,0.118753,0.144881,0.0256499,0.0550199,0.0173213,0.0107896,0.0166467
8,1.89693e-07,0.0313872,0.101991,0.0122719,0.0087926,0.0351578,0.120188,0.144005,0.0265178,0.0563019,0.0182323,0.0134795,0.0166218
8,1.89696e-07,0.0311921,0.101605,0.0153822,0.00913144,0.0349122,0.121551,0.143131,0.0273507,0.0575287,0.0191085,0.016074,0.0165945
8,1.897e-07,0.0309976,0.101212,0.0183823,0.00945683,0.0346683,0.122843,0.14226,0.0281496,0.0587021,0.0199507,0.018576,0.0165649
8,1.89703e-07,0.0308038,0.100813,0.0212754,0.00976916,0.0344261,0.124066,0.141391,0.0289155,0.0598237,0.02076,0.020988,0.0165332
8,1.89707e-07,0.0306108,0.100408,0.0240645,0.0100688,0.0341856,0.125224,0.140525,0.0296493,0.060895,0.0215373,0.0233128,0.0164993
8,1.8971e-07,0.0304177,0.0999967,0.0267635,0.0103573,0.0339458,0.126321,0.139658,0.0303549,0.0619215,0.0222867,0.0255617,0.0164633
8,1.89714e-07,0.0302261,0.0995813,0.0293535,0.0106328,0.0337086,0.127352,0.138797,0.0310274,0.0628966,0.0230029,0.0277192,0.0164254
8,1.89717e-07,0.0300353,0.099161,0.0318485,0.0108966,0.0334731,0.128323,0.137939,0.0316708,0.0638259,0.0236899,0.029797,0.0163857
8,1.89721e-07,0.0298452,0.098736,0.0342512,0.0111493,0.0332393,0.129235,0.137084,0.0322858,0.0647108,0.0243486,0.0317973,0.0163441
8,1.89724e-07,0.0296559,0.0983065,0.0365645,0.011391,0.033007,0.130091,0.136232,0.0328733,0.0655525,0.0249799,0.0337224,0.0163009
8,1.89728e-07,0.0294674,0.0978728,0.0387908,0.0116222,0.0327764,0.130892,0.135383,0.0334343,0.0663526,0.0255846,0.0355746,0.016256
8,1.89729e-07,0.0296297,0.0976712,0.040196,0.0117255,0.0341909,0.131708,0.134992,0.0346498,0.0667081,0.0262232,0.0364055,0.0162347
8,1.89731e-07,0.0297867,0.0974706,0.0415649,0.0118257,0.0355692,0.1325,0.134605,0.035834,0.0670522,0.0268449,0.0372144,0.0162132
8,1.89733e-07,0.0299414,0.0972674,0.0429221,0.0119247,0.0369359,0.13328,0.134216,0.037008,0.0673909,0.0274609,0.0380158,0.0161913
8,1.89734e-07,0.0300923,0.0970635,0.0442557,0.0120216,0.0382791,0.134042,0.133827,0.0381617,0.0677214,0.028066,0.0388028,0.016169
8,1.89736e-07,0.0302383,0.0968606,0.0455546,0.0121157,0.0395877,0.13478,0.133442,0.0392854,0.068041,0.0286549,0.0395689,0.0161467
8,1.89738e-07,0.030382,0.0966551,0.0468422,0.0122085,0.0408851,0.135507,0.133055,0.0403992,0.0683554,0.0292384,0.0403277,0.0161238
8,1.89739e-07,0.0305208,0.0964507,0.0480961,0.0122986,0.0421489,0.13621,0.132671,0.0414839,0.0686593,0.0298063,0.0410661,0.0161008
8,1.89741e-07,0.0306574,0.0962438,0.0493389,0.0123875,0.0434016,0.136902,0.132285,0.0425591,0.0689581,0.0303688,0.0417975,0.0160773
8,1.89742e-07,0.0307905,0.0960362,0.0505597,0.0124744,0.0446325,0.137578,0.131899,0.0436151,0.0692493,0.0309211,0.0425153,0.0160535
8,1.89744e-07,0.0309191,0.0958298,0.0517483,0.0125587,0.0458312,0.138232,0.131518,0.0446434,0.0695304,0.0314584,0.0432138,0.0160297
8,1.89746e-07,0.0310455,0.095621,0.0529261,0.0126419,0.0470193,0.138875,0.131134,0.0456623,0.0698066,0.0319905,0.0439053,0.0160054
8,1.89754e-07,0.0363147,0.0945824,0.0643445,0.0143066,0.0577861,0.141813,0.129251,0.050423,0.0710627,0.034472,0.0471288,0.0158814
8,1.89762e-07,0.0411357,0.0935327,0.0748056,0.0158269,0.067653,0.144382,0.127389,0.0547614,0.072151,0.0367253,0.0500536,0.0157517
8,1.8977e-07,0.0455545,0.0924702,0.0844082,0.0172176,0.0767131,0.146617,0.125542,0.0587206,0.0730869,0.0387735,0.0527099,0.0156162
8,1.89778e-07,0.0495895,0.0913985,0.093191,0.0184846,0.0850025,0.148537,0.123714,0.0623183,0.0738792,0.0406265,0.0551106,0.0154759
8,1.89785e-07,0.0532661,0.0903194,0.101208,0.0196363,0.0925723,0.150164,0.121904,0.0655787,0.0745383,0.0422974,0.0572729,0.0153311
8,1.89793e-07,0.056491,0.0892365,0.108387,0.0206785,0.0994265,0.151438,0.120031,0.0685196,0.0750709,0.043788,0.0592099,0.0151827
8,1.89801e-07,0.0595234,0.0881474,0.115026,0.0216223,0.105699,0.152542,0.118262,0.0711726,0.0754918,0.0451314,0.0609435,0.0150305
8,1.89809e-07,0.0622646,0.0870555,0.121042,0.0224724,0.111386,0.153411,0.116513,0.0735522,0.0758064,0.0463274,0.0624842,0.0148753
8,1.89817e-07,0.0647344,0.085962,0.126478,0.0232353,0.116528,0.154064,0.114783,0.075677,0.0760224,0.0473861,0.0638454,0.0147174
8,1.89825e-07,0.0669474,0.0848701,0.131364,0.0239156,0.121153,0.154514,0.113077,0.0775613,0.0761472,0.0483156,0.0650375,0.0145575
8,1.89833e-07,0.0689287,0.0837769,0.135754,0.0245214,0.125312,0.154779,0.111388,0.0792281,0.0761879,0.049128,0.0660764,0.0143953
8,1.89835e-07,0.0692773,0.0835709,0.136529,0.0246276,0.127134,0.155275,0.11169,0.0795542,0.0765865,0.0495374,0.0670802,0.0152197
8,1.89836e-07,0.069615,0.0833669,0.13728,0.0247304,0.128908,0.155753,0.11198,0.0798695,0.0769726,0.0499352,0.0680574,0.0160237
8,1.89838e-07,0.0699484,0.0831611,0.138022,0.0248317,0.130667,0.156223,0.112265,0.0801803,0.0773539,0.0503291,0.0690268,0.0168226
8,1.89839e-07,0.0702742,0.0829553,0.138747,0.0249306,0.132396,0.15668,0.112541,0.0804835,0.0777267,0.0507152,0.0699793,0.0176091
8,1.89841e-07,0.0705927,0.0827496,0.139457,0.0250271,0.134094,0.157125,0.112809,0.0807793,0.0780911,0.0510937,0.0709149,0.0183831
8,1.89842e-07,0.0709009,0.0825459,0.140145,0.0251205,0.135746,0.157553,0.113067,0.081065,0.0784439,0.0514613,0.0718254,0.0191378
8,1.89844e-07,0.0712049,0.0823404,0.140824,0.0252123,0.137384,0.157973,0.113319,0.0813463,0.078792,0.051825,0.0727284,0.0198876
8,1.89845e-07,0.0715018,0.082135,0.141488,0.025302,0.138992,0.158382,0.113564,0.0816204,0.079132,0.0521814,0.0736152,0.0206255
8,1.89847e-07,0.0717917,0.0819297,0.142136,0.0253893,0.140572,0.158778,0.1138,0.0818875,0.0794641,0.0525305,0.0744861,0.0213516
8,1.89848e-07,0.072072,0.0817265,0.142764,0.0254737,0.142108,0.15916,0.114027,0.0821453,0.0797853,0.0528694,0.0753333,0.0220594
8,1.8985e-07,0.0723482,0.0815214,0.143384,0.0255566,0.143631,0.159533,0.114249,0.0823986,0.080102,0.0532045,0.0761731,0.0227626
8,1.89851e-07,0.0729395,0.0824575,0.143881,0.0256231,0.14486,0.159831,0.115435,0.0827655,0.0807872,0.0541282,0.076851,0.0238012
8,1.89852e-07,0.0735151,0.0833697,0.144364,0.0256874,0.146057,0.160119,0.116591,0.0831217,0.0814544,0.0550289,0.0775111,0.0248148
8,1.89854e-07,0.0740885,0.0842791,0.144842,0.025751,0.147249,0.160402,0.117744,0.0834756,0.0821191,0.0559275,0.0781688,0.0258271
8,1.89855e-07,0.0746467,0.0851651,0.145306,0.0258125,0.148409,0.160674,0.118866,0.0838192,0.0827661,0.0568036,0.0788091,0.0268149
8,1.89856e-07,0.0752026,0.0860484,0.145766,0.0258734,0.149565,0.160943,0.119985,0.0841605,0.0834107,0.0576778,0.079447,0.0278014
8,1.89857e-07,0.0757436,0.0869088,0.146212,0.0259322,0.150691,0.161202,0.121074,0.0844918,0.0840382,0.0585299,0.0800681,0.0287639
8,1.89859e-07,0.0762824,0.0877665,0.146654,0.0259903,0.151811,0.161456,0.12216,0.0848208,0.0846631,0.05938,0.0806867,0.029725
8,1.8986e-07,0.0768067,0.0886018,0.147082,0.0260464,0.152902,0.1617,0.123217,0.08514,0.0852712,0.0602086,0.0812888,0.0306627
8,1.89861e-07,0.0773287,0.0894344,0.147506,0.0261019,0.153988,0.161941,0.12427,0.0854569,0.0858769,0.0610352,0.0818885,0.0315991
8,1.89862e-07,0.0778366,0.0902453,0.147916,0.0261554,0.155045,0.162172,0.125296,0.0857643,0.0864663,0.0618409,0.0824721,0.0325126
8,1.89863e-07,0.0782922,0.0910534,0.148193,0.0261941,0.156058,0.162398,0.126305,0.0860694,0.08704,0.0625747,0.0830533,0.0334246
8,1.89866e-07,0.0794427,0.0936796,0.148861,0.0262805,0.157799,0.164295,0.129722,0.0867262,0.0886618,0.0639068,0.0840146,0.0349384
8,1.89868e-07,0.0805715,0.0962624,0.14951,0.0263639,0.159504,0.166153,0.133081,0.0873678,0.0902546,0.0652158,0.0849565,0.0364285
8,1.8987e-07,0.0816638,0.0987678,0.15013,0.0264432,0.161151,0.167949,0.136339,0.0879857,0.0917975,0.0664845,0.0858667,0.0378752
8,1.89872e-07,0.0827279,0.101215,0.150727,0.0265191,0.162754,0.169696,0.13952,0.0885848,0.0933022,0.0677223,0.0867521,0.0392894
8,1.89874e-07,0.0837643,0.103604,0.151301,0.0265915,0.164311,0.171395,0.142626,0.0891653,0.0947694,0.0689298,0.0876133,0.0406717
8,1.89876e-07,0.0847802,0.105952,0.151857,0.0266611,0.165836,0.173058,0.145678,0.0897315,0.0962093,0.0701156,0.0884562,0.0420317
8,1.89878e-07,0.0857624,0.108229,0.152387,0.0267269,0.167307,0.174664,0.148636,0.090276,0.0976031,0.071264,0.0892699,0.0433515
8,1.8988e-07,0.0867185,0.110451,0.152895,0.0267895,0.168736,0.176225,0.151523,0.0908029,0.0989613,0.0723838,0.0900607,0.0446411
8,1.89882e-07,0.0876488,0.11262,0.153382,0.0268489,0.170124,0.177741,0.15434,0.0913127,0.100285,0.0734754,0.0908288,0.0459009
8,1.89884e-07,0.0885598,0.11475,0.153852,0.0269057,0.171481,0.179223,0.157107,0.091809,0.101582,0.0745465,0.0915798,0.0471398
8,1.89886e-07,0.0894398,0.116814,0.154298,0.026959,0.172788,0.180653,0.159787,0.0922853,0.102837,0.0755831,0.092304,0.0483415
8,1.89894e-07,0.0965552,0.123562,0.161057,0.0282836,0.181741,0.185274,0.168544,0.0938083,0.106924,0.0789633,0.0946444,0.0522806
8,1.89901e-07,0.10311,0.129752,0.167227,0.0294954,0.189939,0.189432,0.17657,0.0951522,0.110647,0.0820504,0.0967497,0.05591
8,1.89908e-07,0.109112,0.135395,0.172821,0.0305969,0.197397,0.193139,0.18388,0.0963234,0.114015,0.0848505,0.0986264,0.0592348
8,1.89915e-07,0.114609,0.140535,0.177887,0.031597,0.204178,0.196434,0.190534,0.0973355,0.117056,0.0873874,0.100293,0.0622804
8,1.89923e-07,0.119631,0.145205,0.182456,0.032502,0.210322,0.19934,0.19657,0.0981988,0.119792,0.0896773,0.101763,0.0650638
8,1.8993e-07,0.124215,0.149441,0.186569,0.0333193,0.215879,0.201889,0.202038,0.0989243,0.122245,0.0917394,0.103051,0.0676057
8,1.89937e-07,0.128371,0.153253,0.190236,0.0340514,0.220865,0.204093,0.206953,0.0995183,0.124424,0.0935801,0.104164,0.0699113
8,1.89944e-07,0.132135,0.156677,0.193496,0.0347051,0.225326,0.205979,0.211358,0.0999908,0.126351,0.0952173,0.105116,0.0720002
8,1.89951e-07,0.13553,0.159736,0.196372,0.0352853,0.229295,0.207568,0.215287,0.10035,0.128043,0.0966639,0.105916,0.0738856
8,1.89959e-07,0.138586,0.162458,0.198895,0.0357977,0.232809,0.208882,0.218775,0.100604,0.129516,0.0979344,0.106577,0.0755834
8,1.89966e-07,0.141311,0.164855,0.201078,0.0362446,0.235885,0.209933,0.221838,0.100759,0.13078,0.099035,0.107105,0.077099
8,1.9001e-07,0.162676,0.205478,0.208299,0.0377996,0.246796,0.211669,0.262024,0.10466,0.147163,0.121558,0.10795,0.0966257
8,1.90054e-07,0.172371,0.226506,0.207745,0.0378564,0.247655,0.207496,0.281358,0.104557,0.154037,0.133025,0.105796,0.106787
8,1.90098e-07,0.174307,0.234389,0.202195,0.0369469,0.242019,0.199623,0.286778,0.101877,0.154615,0.137087,0.101765,0.110663
8,1.90142e-07,0.171198,0.233607,0.193568,0.0354378,0.232236,0.189519,0.283042,0.097602,0.151084,0.13625,0.0965455,0.110311
8,1.90186e-07,0.164895,0.227178,0.183174,0.0335801,0.220204,0.178201,0.273486,0.092401,0.145017,0.132325,0.090827,0.107385
8,1.9023e-07,0.156727,0.217418,0.171898,0.0315438,0.206948,0.166528,0.260575,0.0867476,0.137514,0.126487,0.0848721,0.102815
8,1.90274e-07,0.147551,0.205699,0.160342,0.0294443,0.19324,0.154851,0.245749,0.0809396,0.129246,0.119567,0.0789169,0.0973035
8,1.90318e-07,0.137931,0.192921,0.148891,0.0273562,0.179582,0.143353,0.229938,0.0751652,0.120645,0.112122,0.0731091,0.0913217
8,1.90362e-07,0.128304,0.179933,0.137796,0.0253277,0.166298,0.13244,0.214094,0.0695753,0.112123,0.104525,0.0675414,0.0851868
8,1.90406e-07,0.118841,0.166964,0.127121,0.0233882,0.153586,0.122102,0.198501,0.0642012,0.103831,0.0970199,0.0622675,0.0790283
